"Perioden";"Onderwerp";"Bouwjaren";"";""
"2004";"376  -  500 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2004";"501  -  625 cc";"Totaal alle bouwjaren";"aantal";"89680"
"2004";"501  -  625 cc";"Bouwjaren tot 1910";"aantal";"1"
"2004";"501  -  625 cc";"Bouwjaren 1910 tot 1920";"aantal";"18"
"2004";"501  -  625 cc";"Bouwjaren 1920 tot 1930";"aantal";"70"
"2004";"501  -  625 cc";"Bouwjaren 1930 tot 1940";"aantal";"80"
"2004";"501  -  625 cc";"Bouwjaren 1940 tot 1950";"aantal";"28"
"2004";"501  -  625 cc";"Bouwjaren 1950 tot 1960";"aantal";"425"
"2004";"501  -  625 cc";"Bouwjaren 1960 tot 1970";"aantal";"661"
"2004";"501  -  625 cc";"Bouwjaren 1970 tot 1980";"aantal";"5123"
"2004";"501  -  625 cc";"Bouwjaren 1980 tot 1990";"aantal";"16930"
"2004";"501  -  625 cc";"Bouwjaren 1990 tot 2000";"aantal";"51490"
"2004";"501  -  625 cc";"Bouwjaren 2000 tot 2010";"aantal";"14854"
"2004";"501  -  625 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2004";"626  -  750 cc";"Totaal alle bouwjaren";"aantal";"128510"
"2004";"626  -  750 cc";"Bouwjaren tot 1910";"aantal";"0"
"2004";"626  -  750 cc";"Bouwjaren 1910 tot 1920";"aantal";"9"
"2004";"626  -  750 cc";"Bouwjaren 1920 tot 1930";"aantal";"28"
"2004";"626  -  750 cc";"Bouwjaren 1930 tot 1940";"aantal";"167"
"2004";"626  -  750 cc";"Bouwjaren 1940 tot 1950";"aantal";"1149"
"2004";"626  -  750 cc";"Bouwjaren 1950 tot 1960";"aantal";"907"
"2004";"626  -  750 cc";"Bouwjaren 1960 tot 1970";"aantal";"981"
"2004";"626  -  750 cc";"Bouwjaren 1970 tot 1980";"aantal";"16011"
"2004";"626  -  750 cc";"Bouwjaren 1980 tot 1990";"aantal";"55685"
"2004";"626  -  750 cc";"Bouwjaren 1990 tot 2000";"aantal";"43750"
"2004";"626  -  750 cc";"Bouwjaren 2000 tot 2010";"aantal";"9823"
"2004";"626  -  750 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2004";"751  -  875 cc";"Totaal alle bouwjaren";"aantal";"25302"
"2004";"751  -  875 cc";"Bouwjaren tot 1910";"aantal";"0"
"2004";"751  -  875 cc";"Bouwjaren 1910 tot 1920";"aantal";"5"
"2004";"751  -  875 cc";"Bouwjaren 1920 tot 1930";"aantal";"14"
"2004";"751  -  875 cc";"Bouwjaren 1930 tot 1940";"aantal";"2"
"2004";"751  -  875 cc";"Bouwjaren 1940 tot 1950";"aantal";"9"
"2004";"751  -  875 cc";"Bouwjaren 1950 tot 1960";"aantal";"10"
"2004";"751  -  875 cc";"Bouwjaren 1960 tot 1970";"aantal";"14"
"2004";"751  -  875 cc";"Bouwjaren 1970 tot 1980";"aantal";"2948"
"2004";"751  -  875 cc";"Bouwjaren 1980 tot 1990";"aantal";"5712"
"2004";"751  -  875 cc";"Bouwjaren 1990 tot 2000";"aantal";"13522"
"2004";"751  -  875 cc";"Bouwjaren 2000 tot 2010";"aantal";"3066"
"2004";"751  -  875 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2004";"876  - 1000 cc";"Totaal alle bouwjaren";"aantal";"65302"
"2004";"876  - 1000 cc";"Bouwjaren tot 1910";"aantal";"2"
"2004";"876  - 1000 cc";"Bouwjaren 1910 tot 1920";"aantal";"30"
"2004";"876  - 1000 cc";"Bouwjaren 1920 tot 1930";"aantal";"49"
"2004";"876  - 1000 cc";"Bouwjaren 1930 tot 1940";"aantal";"24"
"2004";"876  - 1000 cc";"Bouwjaren 1940 tot 1950";"aantal";"40"
"2004";"876  - 1000 cc";"Bouwjaren 1950 tot 1960";"aantal";"106"
"2004";"876  - 1000 cc";"Bouwjaren 1960 tot 1970";"aantal";"79"
"2004";"876  - 1000 cc";"Bouwjaren 1970 tot 1980";"aantal";"6486"
"2004";"876  - 1000 cc";"Bouwjaren 1980 tot 1990";"aantal";"17329"
"2004";"876  - 1000 cc";"Bouwjaren 1990 tot 2000";"aantal";"27719"
"2004";"876  - 1000 cc";"Bouwjaren 2000 tot 2010";"aantal";"13438"
"2004";"876  - 1000 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2004";"1001 - 1125 cc";"Totaal alle bouwjaren";"aantal";"41159"
"2004";"1001 - 1125 cc";"Bouwjaren tot 1910";"aantal";"0"
"2004";"1001 - 1125 cc";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2004";"1001 - 1125 cc";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2004";"1001 - 1125 cc";"Bouwjaren 1930 tot 1940";"aantal";"1"
"2004";"1001 - 1125 cc";"Bouwjaren 1940 tot 1950";"aantal";"1"
"2004";"1001 - 1125 cc";"Bouwjaren 1950 tot 1960";"aantal";"2"
"2004";"1001 - 1125 cc";"Bouwjaren 1960 tot 1970";"aantal";"0"
"2004";"1001 - 1125 cc";"Bouwjaren 1970 tot 1980";"aantal";"1486"
"2004";"1001 - 1125 cc";"Bouwjaren 1980 tot 1990";"aantal";"11912"
"2004";"1001 - 1125 cc";"Bouwjaren 1990 tot 2000";"aantal";"23363"
"2004";"1001 - 1125 cc";"Bouwjaren 2000 tot 2010";"aantal";"4392"
"2004";"1001 - 1125 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2004";"1126 cc en meer";"Totaal alle bouwjaren";"aantal";"57526"
"2004";"1126 cc en meer";"Bouwjaren tot 1910";"aantal";"0"
"2004";"1126 cc en meer";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2004";"1126 cc en meer";"Bouwjaren 1920 tot 1930";"aantal";"23"
"2004";"1126 cc en meer";"Bouwjaren 1930 tot 1940";"aantal";"70"
"2004";"1126 cc en meer";"Bouwjaren 1940 tot 1950";"aantal";"243"
"2004";"1126 cc en meer";"Bouwjaren 1950 tot 1960";"aantal";"239"
"2004";"1126 cc en meer";"Bouwjaren 1960 tot 1970";"aantal";"413"
"2004";"1126 cc en meer";"Bouwjaren 1970 tot 1980";"aantal";"3121"
"2004";"1126 cc en meer";"Bouwjaren 1980 tot 1990";"aantal";"12401"
"2004";"1126 cc en meer";"Bouwjaren 1990 tot 2000";"aantal";"24639"
"2004";"1126 cc en meer";"Bouwjaren 2000 tot 2010";"aantal";"16375"
"2004";"1126 cc en meer";"Bouwjaren vanaf 2010";"aantal";"0"
"2004";"Overig of Onbekend";"Totaal alle bouwjaren";"aantal";"166"
"2004";"Overig of Onbekend";"Bouwjaren tot 1910";"aantal";"1"
"2004";"Overig of Onbekend";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2004";"Overig of Onbekend";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2004";"Overig of Onbekend";"Bouwjaren 1930 tot 1940";"aantal";"2"
"2004";"Overig of Onbekend";"Bouwjaren 1940 tot 1950";"aantal";"4"
"2004";"Overig of Onbekend";"Bouwjaren 1950 tot 1960";"aantal";"105"
"2004";"Overig of Onbekend";"Bouwjaren 1960 tot 1970";"aantal";"14"
"2004";"Overig of Onbekend";"Bouwjaren 1970 tot 1980";"aantal";"33"
"2004";"Overig of Onbekend";"Bouwjaren 1980 tot 1990";"aantal";"4"
"2004";"Overig of Onbekend";"Bouwjaren 1990 tot 2000";"aantal";"2"
"2004";"Overig of Onbekend";"Bouwjaren 2000 tot 2010";"aantal";"0"
"2004";"Overig of Onbekend";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"||Totaal motorfietsen";"Totaal alle bouwjaren";"aantal";"536931"
"2005";"||Totaal motorfietsen";"Bouwjaren tot 1910";"aantal";"39"
"2005";"||Totaal motorfietsen";"Bouwjaren 1910 tot 1920";"aantal";"156"
"2005";"||Totaal motorfietsen";"Bouwjaren 1920 tot 1930";"aantal";"550"
"2005";"||Totaal motorfietsen";"Bouwjaren 1930 tot 1940";"aantal";"1453"
"2005";"||Totaal motorfietsen";"Bouwjaren 1940 tot 1950";"aantal";"2318"
"2005";"||Totaal motorfietsen";"Bouwjaren 1950 tot 1960";"aantal";"8860"
"2005";"||Totaal motorfietsen";"Bouwjaren 1960 tot 1970";"aantal";"9161"
"2005";"||Totaal motorfietsen";"Bouwjaren 1970 tot 1980";"aantal";"53583"
"2005";"||Totaal motorfietsen";"Bouwjaren 1980 tot 1990";"aantal";"159961"
"2005";"||Totaal motorfietsen";"Bouwjaren 1990 tot 2000";"aantal";"214366"
"2005";"||Totaal motorfietsen";"Bouwjaren 2000 tot 2010";"aantal";"86484"
"2005";"||Totaal motorfietsen";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"-     50 cc";"Totaal alle bouwjaren";"aantal";"1530"
"2005";"-     50 cc";"Bouwjaren tot 1910";"aantal";"0"
"2005";"-     50 cc";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2005";"-     50 cc";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2005";"-     50 cc";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2005";"-     50 cc";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2005";"-     50 cc";"Bouwjaren 1950 tot 1960";"aantal";"18"
"2005";"-     50 cc";"Bouwjaren 1960 tot 1970";"aantal";"371"
"2005";"-     50 cc";"Bouwjaren 1970 tot 1980";"aantal";"919"
"2005";"-     50 cc";"Bouwjaren 1980 tot 1990";"aantal";"158"
"2005";"-     50 cc";"Bouwjaren 1990 tot 2000";"aantal";"56"
"2005";"-     50 cc";"Bouwjaren 2000 tot 2010";"aantal";"8"
"2005";"-     50 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"51   -   125 cc";"Totaal alle bouwjaren";"aantal";"7971"
"2005";"51   -   125 cc";"Bouwjaren tot 1910";"aantal";"0"
"2005";"51   -   125 cc";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2005";"51   -   125 cc";"Bouwjaren 1920 tot 1930";"aantal";"3"
"2005";"51   -   125 cc";"Bouwjaren 1930 tot 1940";"aantal";"298"
"2005";"51   -   125 cc";"Bouwjaren 1940 tot 1950";"aantal";"116"
"2005";"51   -   125 cc";"Bouwjaren 1950 tot 1960";"aantal";"695"
"2005";"51   -   125 cc";"Bouwjaren 1960 tot 1970";"aantal";"615"
"2005";"51   -   125 cc";"Bouwjaren 1970 tot 1980";"aantal";"1490"
"2005";"51   -   125 cc";"Bouwjaren 1980 tot 1990";"aantal";"1733"
"2005";"51   -   125 cc";"Bouwjaren 1990 tot 2000";"aantal";"1884"
"2005";"51   -   125 cc";"Bouwjaren 2000 tot 2010";"aantal";"1135"
"2005";"51   -   125 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"126  -  175 cc";"Totaal alle bouwjaren";"aantal";"5088"
"2005";"126  -  175 cc";"Bouwjaren tot 1910";"aantal";"1"
"2005";"126  -  175 cc";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2005";"126  -  175 cc";"Bouwjaren 1920 tot 1930";"aantal";"37"
"2005";"126  -  175 cc";"Bouwjaren 1930 tot 1940";"aantal";"24"
"2005";"126  -  175 cc";"Bouwjaren 1940 tot 1950";"aantal";"8"
"2005";"126  -  175 cc";"Bouwjaren 1950 tot 1960";"aantal";"856"
"2005";"126  -  175 cc";"Bouwjaren 1960 tot 1970";"aantal";"2224"
"2005";"126  -  175 cc";"Bouwjaren 1970 tot 1980";"aantal";"664"
"2005";"126  -  175 cc";"Bouwjaren 1980 tot 1990";"aantal";"418"
"2005";"126  -  175 cc";"Bouwjaren 1990 tot 2000";"aantal";"149"
"2005";"126  -  175 cc";"Bouwjaren 2000 tot 2010";"aantal";"705"
"2005";"126  -  175 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"176  -  250 cc";"Totaal alle bouwjaren";"aantal";"21941"
"2005";"176  -  250 cc";"Bouwjaren tot 1910";"aantal";"9"
"2005";"176  -  250 cc";"Bouwjaren 1910 tot 1920";"aantal";"13"
"2005";"176  -  250 cc";"Bouwjaren 1920 tot 1930";"aantal";"60"
"2005";"176  -  250 cc";"Bouwjaren 1930 tot 1940";"aantal";"218"
"2005";"176  -  250 cc";"Bouwjaren 1940 tot 1950";"aantal";"86"
"2005";"176  -  250 cc";"Bouwjaren 1950 tot 1960";"aantal";"2529"
"2005";"176  -  250 cc";"Bouwjaren 1960 tot 1970";"aantal";"1374"
"2005";"176  -  250 cc";"Bouwjaren 1970 tot 1980";"aantal";"2801"
"2005";"176  -  250 cc";"Bouwjaren 1980 tot 1990";"aantal";"6437"
"2005";"176  -  250 cc";"Bouwjaren 1990 tot 2000";"aantal";"6771"
"2005";"176  -  250 cc";"Bouwjaren 2000 tot 2010";"aantal";"1643"
"2005";"176  -  250 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"251  -  375 cc";"Totaal alle bouwjaren";"aantal";"11372"
"2005";"251  -  375 cc";"Bouwjaren tot 1910";"aantal";"14"
"2005";"251  -  375 cc";"Bouwjaren 1910 tot 1920";"aantal";"21"
"2005";"251  -  375 cc";"Bouwjaren 1920 tot 1930";"aantal";"149"
"2005";"251  -  375 cc";"Bouwjaren 1930 tot 1940";"aantal";"254"
"2005";"251  -  375 cc";"Bouwjaren 1940 tot 1950";"aantal";"232"
"2005";"251  -  375 cc";"Bouwjaren 1950 tot 1960";"aantal";"1263"
"2005";"251  -  375 cc";"Bouwjaren 1960 tot 1970";"aantal";"1066"
"2005";"251  -  375 cc";"Bouwjaren 1970 tot 1980";"aantal";"3806"
"2005";"251  -  375 cc";"Bouwjaren 1980 tot 1990";"aantal";"2405"
"2005";"251  -  375 cc";"Bouwjaren 1990 tot 2000";"aantal";"1926"
"2005";"251  -  375 cc";"Bouwjaren 2000 tot 2010";"aantal";"236"
"2005";"251  -  375 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"376  -  500 cc";"Totaal alle bouwjaren";"aantal";"61886"
"2005";"376  -  500 cc";"Bouwjaren tot 1910";"aantal";"11"
"2005";"376  -  500 cc";"Bouwjaren 1910 tot 1920";"aantal";"54"
"2005";"376  -  500 cc";"Bouwjaren 1920 tot 1930";"aantal";"111"
"2005";"376  -  500 cc";"Bouwjaren 1930 tot 1940";"aantal";"303"
"2005";"376  -  500 cc";"Bouwjaren 1940 tot 1950";"aantal";"363"
"2005";"376  -  500 cc";"Bouwjaren 1950 tot 1960";"aantal";"1691"
"2005";"376  -  500 cc";"Bouwjaren 1960 tot 1970";"aantal";"1330"
"2005";"376  -  500 cc";"Bouwjaren 1970 tot 1980";"aantal";"8944"
"2005";"376  -  500 cc";"Bouwjaren 1980 tot 1990";"aantal";"30901"
"2005";"376  -  500 cc";"Bouwjaren 1990 tot 2000";"aantal";"13697"
"2005";"376  -  500 cc";"Bouwjaren 2000 tot 2010";"aantal";"4481"
"2005";"376  -  500 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"501  -  625 cc";"Totaal alle bouwjaren";"aantal";"93935"
"2005";"501  -  625 cc";"Bouwjaren tot 1910";"aantal";"1"
"2005";"501  -  625 cc";"Bouwjaren 1910 tot 1920";"aantal";"17"
"2005";"501  -  625 cc";"Bouwjaren 1920 tot 1930";"aantal";"74"
"2005";"501  -  625 cc";"Bouwjaren 1930 tot 1940";"aantal";"82"
"2005";"501  -  625 cc";"Bouwjaren 1940 tot 1950";"aantal";"29"
"2005";"501  -  625 cc";"Bouwjaren 1950 tot 1960";"aantal";"434"
"2005";"501  -  625 cc";"Bouwjaren 1960 tot 1970";"aantal";"664"
"2005";"501  -  625 cc";"Bouwjaren 1970 tot 1980";"aantal";"5061"
"2005";"501  -  625 cc";"Bouwjaren 1980 tot 1990";"aantal";"16462"
"2005";"501  -  625 cc";"Bouwjaren 1990 tot 2000";"aantal";"52526"
"2005";"501  -  625 cc";"Bouwjaren 2000 tot 2010";"aantal";"18585"
"2005";"501  -  625 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"626  -  750 cc";"Totaal alle bouwjaren";"aantal";"131571"
"2005";"626  -  750 cc";"Bouwjaren tot 1910";"aantal";"0"
"2005";"626  -  750 cc";"Bouwjaren 1910 tot 1920";"aantal";"7"
"2005";"626  -  750 cc";"Bouwjaren 1920 tot 1930";"aantal";"28"
"2005";"626  -  750 cc";"Bouwjaren 1930 tot 1940";"aantal";"172"
"2005";"626  -  750 cc";"Bouwjaren 1940 tot 1950";"aantal";"1171"
"2005";"626  -  750 cc";"Bouwjaren 1950 tot 1960";"aantal";"912"
"2005";"626  -  750 cc";"Bouwjaren 1960 tot 1970";"aantal";"999"
"2005";"626  -  750 cc";"Bouwjaren 1970 tot 1980";"aantal";"15842"
"2005";"626  -  750 cc";"Bouwjaren 1980 tot 1990";"aantal";"54606"
"2005";"626  -  750 cc";"Bouwjaren 1990 tot 2000";"aantal";"45048"
"2005";"626  -  750 cc";"Bouwjaren 2000 tot 2010";"aantal";"12786"
"2005";"626  -  750 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"751  -  875 cc";"Totaal alle bouwjaren";"aantal";"26364"
"2005";"751  -  875 cc";"Bouwjaren tot 1910";"aantal";"0"
"2005";"751  -  875 cc";"Bouwjaren 1910 tot 1920";"aantal";"5"
"2005";"751  -  875 cc";"Bouwjaren 1920 tot 1930";"aantal";"14"
"2005";"751  -  875 cc";"Bouwjaren 1930 tot 1940";"aantal";"3"
"2005";"751  -  875 cc";"Bouwjaren 1940 tot 1950";"aantal";"10"
"2005";"751  -  875 cc";"Bouwjaren 1950 tot 1960";"aantal";"9"
"2005";"751  -  875 cc";"Bouwjaren 1960 tot 1970";"aantal";"15"
"2005";"751  -  875 cc";"Bouwjaren 1970 tot 1980";"aantal";"2926"
"2005";"751  -  875 cc";"Bouwjaren 1980 tot 1990";"aantal";"5666"
"2005";"751  -  875 cc";"Bouwjaren 1990 tot 2000";"aantal";"13955"
"2005";"751  -  875 cc";"Bouwjaren 2000 tot 2010";"aantal";"3761"
"2005";"751  -  875 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"876  - 1000 cc";"Totaal alle bouwjaren";"aantal";"69704"
"2005";"876  - 1000 cc";"Bouwjaren tot 1910";"aantal";"2"
"2005";"876  - 1000 cc";"Bouwjaren 1910 tot 1920";"aantal";"32"
"2005";"876  - 1000 cc";"Bouwjaren 1920 tot 1930";"aantal";"50"
"2005";"876  - 1000 cc";"Bouwjaren 1930 tot 1940";"aantal";"25"
"2005";"876  - 1000 cc";"Bouwjaren 1940 tot 1950";"aantal";"41"
"2005";"876  - 1000 cc";"Bouwjaren 1950 tot 1960";"aantal";"103"
"2005";"876  - 1000 cc";"Bouwjaren 1960 tot 1970";"aantal";"80"
"2005";"876  - 1000 cc";"Bouwjaren 1970 tot 1980";"aantal";"6476"
"2005";"876  - 1000 cc";"Bouwjaren 1980 tot 1990";"aantal";"17098"
"2005";"876  - 1000 cc";"Bouwjaren 1990 tot 2000";"aantal";"28701"
"2005";"876  - 1000 cc";"Bouwjaren 2000 tot 2010";"aantal";"17096"
"2005";"876  - 1000 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"1001 - 1125 cc";"Totaal alle bouwjaren";"aantal";"42312"
"2005";"1001 - 1125 cc";"Bouwjaren tot 1910";"aantal";"0"
"2005";"1001 - 1125 cc";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2005";"1001 - 1125 cc";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2005";"1001 - 1125 cc";"Bouwjaren 1930 tot 1940";"aantal";"1"
"2005";"1001 - 1125 cc";"Bouwjaren 1940 tot 1950";"aantal";"1"
"2005";"1001 - 1125 cc";"Bouwjaren 1950 tot 1960";"aantal";"2"
"2005";"1001 - 1125 cc";"Bouwjaren 1960 tot 1970";"aantal";"1"
"2005";"1001 - 1125 cc";"Bouwjaren 1970 tot 1980";"aantal";"1469"
"2005";"1001 - 1125 cc";"Bouwjaren 1980 tot 1990";"aantal";"11729"
"2005";"1001 - 1125 cc";"Bouwjaren 1990 tot 2000";"aantal";"24184"
"2005";"1001 - 1125 cc";"Bouwjaren 2000 tot 2010";"aantal";"4923"
"2005";"1001 - 1125 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"1126 cc en meer";"Totaal alle bouwjaren";"aantal";"63093"
"2005";"1126 cc en meer";"Bouwjaren tot 1910";"aantal";"0"
"2005";"1126 cc en meer";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2005";"1126 cc en meer";"Bouwjaren 1920 tot 1930";"aantal";"22"
"2005";"1126 cc en meer";"Bouwjaren 1930 tot 1940";"aantal";"71"
"2005";"1126 cc en meer";"Bouwjaren 1940 tot 1950";"aantal";"257"
"2005";"1126 cc en meer";"Bouwjaren 1950 tot 1960";"aantal";"243"
"2005";"1126 cc en meer";"Bouwjaren 1960 tot 1970";"aantal";"407"
"2005";"1126 cc en meer";"Bouwjaren 1970 tot 1980";"aantal";"3155"
"2005";"1126 cc en meer";"Bouwjaren 1980 tot 1990";"aantal";"12344"
"2005";"1126 cc en meer";"Bouwjaren 1990 tot 2000";"aantal";"25467"
"2005";"1126 cc en meer";"Bouwjaren 2000 tot 2010";"aantal";"21125"
"2005";"1126 cc en meer";"Bouwjaren vanaf 2010";"aantal";"0"
"2005";"Overig of Onbekend";"Totaal alle bouwjaren";"aantal";"164"
"2005";"Overig of Onbekend";"Bouwjaren tot 1910";"aantal";"1"
"2005";"Overig of Onbekend";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2005";"Overig of Onbekend";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2005";"Overig of Onbekend";"Bouwjaren 1930 tot 1940";"aantal";"2"
"2005";"Overig of Onbekend";"Bouwjaren 1940 tot 1950";"aantal";"4"
"2005";"Overig of Onbekend";"Bouwjaren 1950 tot 1960";"aantal";"105"
"2005";"Overig of Onbekend";"Bouwjaren 1960 tot 1970";"aantal";"15"
"2005";"Overig of Onbekend";"Bouwjaren 1970 tot 1980";"aantal";"30"
"2005";"Overig of Onbekend";"Bouwjaren 1980 tot 1990";"aantal";"4"
"2005";"Overig of Onbekend";"Bouwjaren 1990 tot 2000";"aantal";"2"
"2005";"Overig of Onbekend";"Bouwjaren 2000 tot 2010";"aantal";"0"
"2005";"Overig of Onbekend";"Bouwjaren vanaf 2010";"aantal";"0"
"2006";"||Totaal motorfietsen";"Totaal alle bouwjaren";"aantal";"552949"
"2006";"||Totaal motorfietsen";"Bouwjaren tot 1910";"aantal";"40"
"2006";"||Totaal motorfietsen";"Bouwjaren 1910 tot 1920";"aantal";"164"
"2006";"||Totaal motorfietsen";"Bouwjaren 1920 tot 1930";"aantal";"571"
"2006";"||Totaal motorfietsen";"Bouwjaren 1930 tot 1940";"aantal";"1517"
"2006";"||Totaal motorfietsen";"Bouwjaren 1940 tot 1950";"aantal";"2395"
"2006";"||Totaal motorfietsen";"Bouwjaren 1950 tot 1960";"aantal";"9063"
"2006";"||Totaal motorfietsen";"Bouwjaren 1960 tot 1970";"aantal";"9421"
"2006";"||Totaal motorfietsen";"Bouwjaren 1970 tot 1980";"aantal";"53326"
"2006";"||Totaal motorfietsen";"Bouwjaren 1980 tot 1990";"aantal";"155823"
"2006";"||Totaal motorfietsen";"Bouwjaren 1990 tot 2000";"aantal";"217237"
"2006";"||Totaal motorfietsen";"Bouwjaren 2000 tot 2010";"aantal";"103392"
"2006";"||Totaal motorfietsen";"Bouwjaren vanaf 2010";"aantal";"0"
"2006";"-     50 cc";"Totaal alle bouwjaren";"aantal";"1797"
"2006";"-     50 cc";"Bouwjaren tot 1910";"aantal";"0"
"2006";"-     50 cc";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2006";"-     50 cc";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2006";"-     50 cc";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2006";"-     50 cc";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2006";"-     50 cc";"Bouwjaren 1950 tot 1960";"aantal";"18"
"2006";"-     50 cc";"Bouwjaren 1960 tot 1970";"aantal";"442"
"2006";"-     50 cc";"Bouwjaren 1970 tot 1980";"aantal";"1086"
"2006";"-     50 cc";"Bouwjaren 1980 tot 1990";"aantal";"184"
"2006";"-     50 cc";"Bouwjaren 1990 tot 2000";"aantal";"59"
"2006";"-     50 cc";"Bouwjaren 2000 tot 2010";"aantal";"8"
"2006";"-     50 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2006";"51   -   125 cc";"Totaal alle bouwjaren";"aantal";"8463"
"2006";"51   -   125 cc";"Bouwjaren tot 1910";"aantal";"0"
"2006";"51   -   125 cc";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2006";"51   -   125 cc";"Bouwjaren 1920 tot 1930";"aantal";"3"
"2006";"51   -   125 cc";"Bouwjaren 1930 tot 1940";"aantal";"307"
"2006";"51   -   125 cc";"Bouwjaren 1940 tot 1950";"aantal";"123"
"2006";"51   -   125 cc";"Bouwjaren 1950 tot 1960";"aantal";"722"
"2006";"51   -   125 cc";"Bouwjaren 1960 tot 1970";"aantal";"653"
"2006";"51   -   125 cc";"Bouwjaren 1970 tot 1980";"aantal";"1597"
"2006";"51   -   125 cc";"Bouwjaren 1980 tot 1990";"aantal";"1774"
"2006";"51   -   125 cc";"Bouwjaren 1990 tot 2000";"aantal";"1845"
"2006";"51   -   125 cc";"Bouwjaren 2000 tot 2010";"aantal";"1438"
"2006";"51   -   125 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2006";"126  -  175 cc";"Totaal alle bouwjaren";"aantal";"5386"
"2006";"126  -  175 cc";"Bouwjaren tot 1910";"aantal";"1"
"2006";"126  -  175 cc";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2006";"126  -  175 cc";"Bouwjaren 1920 tot 1930";"aantal";"36"
"2006";"126  -  175 cc";"Bouwjaren 1930 tot 1940";"aantal";"28"
"2006";"126  -  175 cc";"Bouwjaren 1940 tot 1950";"aantal";"9"
"2006";"126  -  175 cc";"Bouwjaren 1950 tot 1960";"aantal";"902"
"2006";"126  -  175 cc";"Bouwjaren 1960 tot 1970";"aantal";"2282"
"2006";"126  -  175 cc";"Bouwjaren 1970 tot 1980";"aantal";"667"
"2006";"126  -  175 cc";"Bouwjaren 1980 tot 1990";"aantal";"414"
"2006";"126  -  175 cc";"Bouwjaren 1990 tot 2000";"aantal";"157"
"2006";"126  -  175 cc";"Bouwjaren 2000 tot 2010";"aantal";"888"
"2006";"126  -  175 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2006";"176  -  250 cc";"Totaal alle bouwjaren";"aantal";"21932"
"2006";"176  -  250 cc";"Bouwjaren tot 1910";"aantal";"9"
"2006";"176  -  250 cc";"Bouwjaren 1910 tot 1920";"aantal";"15"
"2006";"176  -  250 cc";"Bouwjaren 1920 tot 1930";"aantal";"61"
"2006";"176  -  250 cc";"Bouwjaren 1930 tot 1940";"aantal";"231"
"2006";"176  -  250 cc";"Bouwjaren 1940 tot 1950";"aantal";"87"
"2006";"176  -  250 cc";"Bouwjaren 1950 tot 1960";"aantal";"2587"
"2006";"176  -  250 cc";"Bouwjaren 1960 tot 1970";"aantal";"1405"
"2006";"176  -  250 cc";"Bouwjaren 1970 tot 1980";"aantal";"2781"
"2006";"176  -  250 cc";"Bouwjaren 1980 tot 1990";"aantal";"6235"
"2006";"176  -  250 cc";"Bouwjaren 1990 tot 2000";"aantal";"6607"
"2006";"176  -  250 cc";"Bouwjaren 2000 tot 2010";"aantal";"1914"
"2006";"176  -  250 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2006";"251  -  375 cc";"Totaal alle bouwjaren";"aantal";"11334"
"2006";"251  -  375 cc";"Bouwjaren tot 1910";"aantal";"14"
