"Perioden";"Brandstofsoort";"Bouwjaarklasse";"Onderwerp";"";""
"2011";"Diesel";"Bouwjaar 2009";"Snorfiets";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2009";"Bromfiets";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2009";"Brommobiel";"aantal";"1488"
"2011";"Diesel";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"1486"
"2011";"Diesel";"Bouwjaar 2008";"Snorfiets";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2008";"Bromfiets";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2008";"Brommobiel";"aantal";"1486"
"2011";"Diesel";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"1636"
"2011";"Diesel";"Bouwjaar 2007";"Snorfiets";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2007";"Bromfiets";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2007";"Brommobiel";"aantal";"1636"
"2011";"Diesel";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"1517"
"2011";"Diesel";"Bouwjaar 2006";"Snorfiets";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2006";"Bromfiets";"aantal";"0"
"2011";"Diesel";"Bouwjaar 2006";"Brommobiel";"aantal";"1517"
"2011";"Diesel";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2011";"Diesel";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"13488"
"2011";"Diesel";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"46"
"2011";"Diesel";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"19"
"2011";"Diesel";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"13418"
"2011";"Diesel";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"5"
"2011";"Elektriciteit";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"12491"
"2011";"Elektriciteit";"Totaal alle bouwjaren";"Snorfiets";"aantal";"10576"
"2011";"Elektriciteit";"Totaal alle bouwjaren";"Bromfiets";"aantal";"1801"
"2011";"Elektriciteit";"Totaal alle bouwjaren";"Brommobiel";"aantal";"0"
"2011";"Elektriciteit";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"114"
"2011";"Elektriciteit";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2017";"Snorfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2017";"Bromfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2017";"Brommobiel";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2016";"Snorfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2016";"Bromfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2016";"Brommobiel";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2015";"Snorfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2015";"Bromfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2015";"Brommobiel";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2014";"Snorfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2014";"Bromfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2014";"Brommobiel";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2013";"Snorfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2013";"Bromfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2013";"Brommobiel";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2012";"Snorfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2012";"Bromfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2012";"Brommobiel";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2011";"Snorfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2011";"Bromfiets";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2011";"Brommobiel";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";""
"2011";"Elektriciteit";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"4145"
"2011";"Elektriciteit";"Bouwjaar 2010";"Snorfiets";"aantal";"3607"
"2011";"Elektriciteit";"Bouwjaar 2010";"Bromfiets";"aantal";"489"
"2011";"Elektriciteit";"Bouwjaar 2010";"Brommobiel";"aantal";"0"
"2011";"Elektriciteit";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"49"
"2011";"Elektriciteit";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"3048"
"2011";"Elektriciteit";"Bouwjaar 2009";"Snorfiets";"aantal";"2529"
"2011";"Elektriciteit";"Bouwjaar 2009";"Bromfiets";"aantal";"505"
"2011";"Elektriciteit";"Bouwjaar 2009";"Brommobiel";"aantal";"0"
"2011";"Elektriciteit";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"14"
"2011";"Elektriciteit";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"1946"
"2011";"Elektriciteit";"Bouwjaar 2008";"Snorfiets";"aantal";"1582"
"2011";"Elektriciteit";"Bouwjaar 2008";"Bromfiets";"aantal";"354"
"2011";"Elektriciteit";"Bouwjaar 2008";"Brommobiel";"aantal";"0"
"2011";"Elektriciteit";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"10"
"2011";"Elektriciteit";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"890"
"2011";"Elektriciteit";"Bouwjaar 2007";"Snorfiets";"aantal";"604"
"2011";"Elektriciteit";"Bouwjaar 2007";"Bromfiets";"aantal";"281"
"2011";"Elektriciteit";"Bouwjaar 2007";"Brommobiel";"aantal";"0"
"2011";"Elektriciteit";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"5"
"2011";"Elektriciteit";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"352"
"2011";"Elektriciteit";"Bouwjaar 2006";"Snorfiets";"aantal";"330"
"2011";"Elektriciteit";"Bouwjaar 2006";"Bromfiets";"aantal";"13"
"2011";"Elektriciteit";"Bouwjaar 2006";"Brommobiel";"aantal";"0"
"2011";"Elektriciteit";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"9"
"2011";"Elektriciteit";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"2110"
"2011";"Elektriciteit";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"1924"
"2011";"Elektriciteit";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"159"
"2011";"Elektriciteit";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"0"
"2011";"Elektriciteit";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"27"
"2012";"Totaal";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"1061676"
"2012";"Totaal";"Totaal alle bouwjaren";"Snorfiets";"aantal";"526771"
"2012";"Totaal";"Totaal alle bouwjaren";"Bromfiets";"aantal";"509333"
"2012";"Totaal";"Totaal alle bouwjaren";"Brommobiel";"aantal";"20996"
"2012";"Totaal";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"4576"
"2012";"Totaal";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2012";"Totaal";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2017";"Snorfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2017";"Bromfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2017";"Brommobiel";"aantal";""
"2012";"Totaal";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2016";"Snorfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2016";"Bromfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2016";"Brommobiel";"aantal";""
"2012";"Totaal";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2015";"Snorfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2015";"Bromfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2015";"Brommobiel";"aantal";""
"2012";"Totaal";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2014";"Snorfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2014";"Bromfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2014";"Brommobiel";"aantal";""
"2012";"Totaal";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2013";"Snorfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2013";"Bromfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2013";"Brommobiel";"aantal";""
"2012";"Totaal";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2012";"Snorfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2012";"Bromfiets";"aantal";""
"2012";"Totaal";"Bouwjaar 2012";"Brommobiel";"aantal";""
"2012";"Totaal";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Totaal";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"81341"
"2012";"Totaal";"Bouwjaar 2011";"Snorfiets";"aantal";"58159"
"2012";"Totaal";"Bouwjaar 2011";"Bromfiets";"aantal";"21826"
"2012";"Totaal";"Bouwjaar 2011";"Brommobiel";"aantal";"1136"
"2012";"Totaal";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"220"
"2012";"Totaal";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"90425"
"2012";"Totaal";"Bouwjaar 2010";"Snorfiets";"aantal";"58781"
"2012";"Totaal";"Bouwjaar 2010";"Bromfiets";"aantal";"30238"
"2012";"Totaal";"Bouwjaar 2010";"Brommobiel";"aantal";"1149"
"2012";"Totaal";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"257"
"2012";"Totaal";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"89070"
"2012";"Totaal";"Bouwjaar 2009";"Snorfiets";"aantal";"51578"
"2012";"Totaal";"Bouwjaar 2009";"Bromfiets";"aantal";"35840"
"2012";"Totaal";"Bouwjaar 2009";"Brommobiel";"aantal";"1440"
"2012";"Totaal";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"212"
"2012";"Totaal";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"84717"
"2012";"Totaal";"Bouwjaar 2008";"Snorfiets";"aantal";"44135"
"2012";"Totaal";"Bouwjaar 2008";"Bromfiets";"aantal";"38833"
"2012";"Totaal";"Bouwjaar 2008";"Brommobiel";"aantal";"1449"
"2012";"Totaal";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"300"
"2012";"Totaal";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"63312"
"2012";"Totaal";"Bouwjaar 2007";"Snorfiets";"aantal";"30658"
"2012";"Totaal";"Bouwjaar 2007";"Bromfiets";"aantal";"30762"
"2012";"Totaal";"Bouwjaar 2007";"Brommobiel";"aantal";"1624"
"2012";"Totaal";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"268"
"2012";"Totaal";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"44824"
"2012";"Totaal";"Bouwjaar 2006";"Snorfiets";"aantal";"21443"
"2012";"Totaal";"Bouwjaar 2006";"Bromfiets";"aantal";"21675"
"2012";"Totaal";"Bouwjaar 2006";"Brommobiel";"aantal";"1490"
"2012";"Totaal";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"216"
"2012";"Totaal";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"607987"
"2012";"Totaal";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"262017"
"2012";"Totaal";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"330159"
"2012";"Totaal";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"12708"
"2012";"Totaal";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"3103"
"2012";"Benzine";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"1024623"
"2012";"Benzine";"Totaal alle bouwjaren";"Snorfiets";"aantal";"513086"
"2012";"Benzine";"Totaal alle bouwjaren";"Bromfiets";"aantal";"507117"
"2012";"Benzine";"Totaal alle bouwjaren";"Brommobiel";"aantal";"0"
"2012";"Benzine";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"4420"
"2012";"Benzine";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2012";"Benzine";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2017";"Snorfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2017";"Bromfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2017";"Brommobiel";"aantal";""
"2012";"Benzine";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2016";"Snorfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2016";"Bromfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2016";"Brommobiel";"aantal";""
"2012";"Benzine";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2015";"Snorfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2015";"Bromfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2015";"Brommobiel";"aantal";""
"2012";"Benzine";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2014";"Snorfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2014";"Bromfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2014";"Brommobiel";"aantal";""
"2012";"Benzine";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2013";"Snorfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2013";"Bromfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2013";"Brommobiel";"aantal";""
"2012";"Benzine";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2012";"Snorfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2012";"Bromfiets";"aantal";""
"2012";"Benzine";"Bouwjaar 2012";"Brommobiel";"aantal";""
"2012";"Benzine";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Benzine";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"75616"
"2012";"Benzine";"Bouwjaar 2011";"Snorfiets";"aantal";"54166"
"2012";"Benzine";"Bouwjaar 2011";"Bromfiets";"aantal";"21274"
"2012";"Benzine";"Bouwjaar 2011";"Brommobiel";"aantal";"0"
"2012";"Benzine";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"176"
"2012";"Benzine";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"85312"
"2012";"Benzine";"Bouwjaar 2010";"Snorfiets";"aantal";"55313"
"2012";"Benzine";"Bouwjaar 2010";"Bromfiets";"aantal";"29789"
"2012";"Benzine";"Bouwjaar 2010";"Brommobiel";"aantal";"0"
"2012";"Benzine";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"210"
"2012";"Benzine";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"84828"
"2012";"Benzine";"Bouwjaar 2009";"Snorfiets";"aantal";"49269"
"2012";"Benzine";"Bouwjaar 2009";"Bromfiets";"aantal";"35361"
"2012";"Benzine";"Bouwjaar 2009";"Brommobiel";"aantal";"0"
"2012";"Benzine";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"198"
"2012";"Benzine";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"81676"
"2012";"Benzine";"Bouwjaar 2008";"Snorfiets";"aantal";"42879"
"2012";"Benzine";"Bouwjaar 2008";"Bromfiets";"aantal";"38508"
"2012";"Benzine";"Bouwjaar 2008";"Brommobiel";"aantal";"0"
"2012";"Benzine";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"289"
"2012";"Benzine";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"60856"
"2012";"Benzine";"Bouwjaar 2007";"Snorfiets";"aantal";"30090"
"2012";"Benzine";"Bouwjaar 2007";"Bromfiets";"aantal";"30504"
"2012";"Benzine";"Bouwjaar 2007";"Brommobiel";"aantal";"0"
"2012";"Benzine";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"262"
"2012";"Benzine";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"43009"
"2012";"Benzine";"Bouwjaar 2006";"Snorfiets";"aantal";"21133"
"2012";"Benzine";"Bouwjaar 2006";"Bromfiets";"aantal";"21666"
"2012";"Benzine";"Bouwjaar 2006";"Brommobiel";"aantal";"0"
"2012";"Benzine";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"210"
"2012";"Benzine";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"593326"
"2012";"Benzine";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"260236"
"2012";"Benzine";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"330015"
"2012";"Benzine";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"0"
"2012";"Benzine";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"3075"
"2012";"Diesel";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"21062"
"2012";"Diesel";"Totaal alle bouwjaren";"Snorfiets";"aantal";"43"
"2012";"Diesel";"Totaal alle bouwjaren";"Bromfiets";"aantal";"19"
"2012";"Diesel";"Totaal alle bouwjaren";"Brommobiel";"aantal";"20996"
"2012";"Diesel";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"4"
"2012";"Diesel";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2012";"Diesel";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2017";"Snorfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2017";"Bromfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2017";"Brommobiel";"aantal";""
"2012";"Diesel";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2016";"Snorfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2016";"Bromfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2016";"Brommobiel";"aantal";""
"2012";"Diesel";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2015";"Snorfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2015";"Bromfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2015";"Brommobiel";"aantal";""
"2012";"Diesel";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2014";"Snorfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2014";"Bromfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2014";"Brommobiel";"aantal";""
"2012";"Diesel";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2013";"Snorfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2013";"Bromfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2013";"Brommobiel";"aantal";""
"2012";"Diesel";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2012";"Snorfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2012";"Bromfiets";"aantal";""
"2012";"Diesel";"Bouwjaar 2012";"Brommobiel";"aantal";""
"2012";"Diesel";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";""
"2012";"Diesel";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"1136"
"2012";"Diesel";"Bouwjaar 2011";"Snorfiets";"aantal";"0"
"2012";"Diesel";"Bouwjaar 2011";"Bromfiets";"aantal";"0"
"2012";"Diesel";"Bouwjaar 2011";"Brommobiel";"aantal";"1136"
"2012";"Diesel";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2012";"Diesel";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"1149"
