"Onderwerp";"Voertuigtype";"Perioden";"Eenheid";"Waarde"
"10 000 - 10 499 kg";"Bus";"2015";"aantal";"93"
"10 000 - 10 499 kg";"Bus";"2016";"aantal";"86"
"10 000 - 10 499 kg";"Bus";"2017";"aantal";"92"
"10 000 - 10 499 kg";"Bus";"2018";"aantal";"96"
"10 000 - 10 499 kg";"Bus";"2019";"aantal";"98"
"10 000 - 10 499 kg";"Aanhangwagen";"2000";"aantal";""
"10 000 - 10 499 kg";"Aanhangwagen";"2001";"aantal";""
"10 000 - 10 499 kg";"Aanhangwagen";"2002";"aantal";""
"10 000 - 10 499 kg";"Aanhangwagen";"2003";"aantal";""
"10 000 - 10 499 kg";"Aanhangwagen";"2004";"aantal";"75"
"10 000 - 10 499 kg";"Aanhangwagen";"2005";"aantal";"105"
"10 000 - 10 499 kg";"Aanhangwagen";"2006";"aantal";"117"
"10 000 - 10 499 kg";"Aanhangwagen";"2007";"aantal";"122"
"10 000 - 10 499 kg";"Aanhangwagen";"2008";"aantal";"129"
"10 000 - 10 499 kg";"Aanhangwagen";"2009";"aantal";"132"
"10 000 - 10 499 kg";"Aanhangwagen";"2010";"aantal";"139"
"10 000 - 10 499 kg";"Aanhangwagen";"2011";"aantal";"151"
"10 000 - 10 499 kg";"Aanhangwagen";"2012";"aantal";"153"
"10 000 - 10 499 kg";"Aanhangwagen";"2013";"aantal";"160"
"10 000 - 10 499 kg";"Aanhangwagen";"2014";"aantal";"163"
"10 000 - 10 499 kg";"Aanhangwagen";"2015";"aantal";"166"
"10 000 - 10 499 kg";"Aanhangwagen";"2016";"aantal";"169"
"10 000 - 10 499 kg";"Aanhangwagen";"2017";"aantal";"181"
"10 000 - 10 499 kg";"Aanhangwagen";"2018";"aantal";"193"
"10 000 - 10 499 kg";"Aanhangwagen";"2019";"aantal";"198"
"10 000 - 10 499 kg";"Oplegger";"2000";"aantal";""
"10 000 - 10 499 kg";"Oplegger";"2001";"aantal";""
"10 000 - 10 499 kg";"Oplegger";"2002";"aantal";""
"10 000 - 10 499 kg";"Oplegger";"2003";"aantal";""
"10 000 - 10 499 kg";"Oplegger";"2004";"aantal";"2778"
"10 000 - 10 499 kg";"Oplegger";"2005";"aantal";"2927"
"10 000 - 10 499 kg";"Oplegger";"2006";"aantal";"2981"
"10 000 - 10 499 kg";"Oplegger";"2007";"aantal";"3020"
"10 000 - 10 499 kg";"Oplegger";"2008";"aantal";"3117"
"10 000 - 10 499 kg";"Oplegger";"2009";"aantal";"3198"
"10 000 - 10 499 kg";"Oplegger";"2010";"aantal";"3231"
"10 000 - 10 499 kg";"Oplegger";"2011";"aantal";"3183"
"10 000 - 10 499 kg";"Oplegger";"2012";"aantal";"3104"
"10 000 - 10 499 kg";"Oplegger";"2013";"aantal";"3047"
"10 000 - 10 499 kg";"Oplegger";"2014";"aantal";"3071"
"10 000 - 10 499 kg";"Oplegger";"2015";"aantal";"3060"
"10 000 - 10 499 kg";"Oplegger";"2016";"aantal";"3126"
"10 000 - 10 499 kg";"Oplegger";"2017";"aantal";"3198"
"10 000 - 10 499 kg";"Oplegger";"2018";"aantal";"3253"
"10 000 - 10 499 kg";"Oplegger";"2019";"aantal";"3357"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"5700"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"5918"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"5965"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"5880"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"7815"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"7777"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"7701"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"7613"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"7589"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"7542"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"7331"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"7149"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"6946"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"6743"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"6485"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"6387"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"6469"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"6493"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"6673"
"10 500 - 10 999 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"6709"
"10 500 - 10 999 kg";"Bestelauto";"2000";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2001";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2002";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2003";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2004";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2005";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2006";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2007";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2008";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2009";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2010";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2011";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2012";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2013";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2014";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2015";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2016";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2017";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2018";"aantal";""
"10 500 - 10 999 kg";"Bestelauto";"2019";"aantal";""
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"3689"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"3697"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"3643"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"3554"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"3479"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"3403"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"3359"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"3327"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"3275"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"3220"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"3096"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"3032"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"2932"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"2816"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"2681"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"2572"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"2563"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"2580"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"2657"
"10 500 - 10 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"2678"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2000";"aantal";"122"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2001";"aantal";"126"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2002";"aantal";"134"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2003";"aantal";"145"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2004";"aantal";"140"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2005";"aantal";"139"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2006";"aantal";"136"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2007";"aantal";"138"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2008";"aantal";"136"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2009";"aantal";"139"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2010";"aantal";"144"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2011";"aantal";"139"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2012";"aantal";"128"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2013";"aantal";"123"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2014";"aantal";"115"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2015";"aantal";"110"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2016";"aantal";"107"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2017";"aantal";"112"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2018";"aantal";"107"
"10 500 - 10 999 kg";"Trekker voor oplegger";"2019";"aantal";"111"
"10 500 - 10 999 kg";"Speciaal voertuig";"2000";"aantal";"478"
"10 500 - 10 999 kg";"Speciaal voertuig";"2001";"aantal";"507"
"10 500 - 10 999 kg";"Speciaal voertuig";"2002";"aantal";"505"
"10 500 - 10 999 kg";"Speciaal voertuig";"2003";"aantal";"497"
"10 500 - 10 999 kg";"Speciaal voertuig";"2004";"aantal";"496"
"10 500 - 10 999 kg";"Speciaal voertuig";"2005";"aantal";"467"
"10 500 - 10 999 kg";"Speciaal voertuig";"2006";"aantal";"468"
"10 500 - 10 999 kg";"Speciaal voertuig";"2007";"aantal";"476"
"10 500 - 10 999 kg";"Speciaal voertuig";"2008";"aantal";"440"
"10 500 - 10 999 kg";"Speciaal voertuig";"2009";"aantal";"442"
"10 500 - 10 999 kg";"Speciaal voertuig";"2010";"aantal";"460"
"10 500 - 10 999 kg";"Speciaal voertuig";"2011";"aantal";"466"
"10 500 - 10 999 kg";"Speciaal voertuig";"2012";"aantal";"465"
"10 500 - 10 999 kg";"Speciaal voertuig";"2013";"aantal";"474"
"10 500 - 10 999 kg";"Speciaal voertuig";"2014";"aantal";"474"
"10 500 - 10 999 kg";"Speciaal voertuig";"2015";"aantal";"458"
"10 500 - 10 999 kg";"Speciaal voertuig";"2016";"aantal";"455"
"10 500 - 10 999 kg";"Speciaal voertuig";"2017";"aantal";"448"
"10 500 - 10 999 kg";"Speciaal voertuig";"2018";"aantal";"446"
"10 500 - 10 999 kg";"Speciaal voertuig";"2019";"aantal";"469"
"10 500 - 10 999 kg";"Bus";"2000";"aantal";"1410"
"10 500 - 10 999 kg";"Bus";"2001";"aantal";"1588"
"10 500 - 10 999 kg";"Bus";"2002";"aantal";"1683"
"10 500 - 10 999 kg";"Bus";"2003";"aantal";"1684"
"10 500 - 10 999 kg";"Bus";"2004";"aantal";"1656"
"10 500 - 10 999 kg";"Bus";"2005";"aantal";"1585"
"10 500 - 10 999 kg";"Bus";"2006";"aantal";"1440"
"10 500 - 10 999 kg";"Bus";"2007";"aantal";"1301"
"10 500 - 10 999 kg";"Bus";"2008";"aantal";"1197"
"10 500 - 10 999 kg";"Bus";"2009";"aantal";"1018"
"10 500 - 10 999 kg";"Bus";"2010";"aantal";"819"
"10 500 - 10 999 kg";"Bus";"2011";"aantal";"670"
"10 500 - 10 999 kg";"Bus";"2012";"aantal";"580"
"10 500 - 10 999 kg";"Bus";"2013";"aantal";"481"
"10 500 - 10 999 kg";"Bus";"2014";"aantal";"325"
"10 500 - 10 999 kg";"Bus";"2015";"aantal";"286"
"10 500 - 10 999 kg";"Bus";"2016";"aantal";"281"
"10 500 - 10 999 kg";"Bus";"2017";"aantal";"276"
"10 500 - 10 999 kg";"Bus";"2018";"aantal";"278"
"10 500 - 10 999 kg";"Bus";"2019";"aantal";"243"
"10 500 - 10 999 kg";"Aanhangwagen";"2000";"aantal";""
"10 500 - 10 999 kg";"Aanhangwagen";"2001";"aantal";""
"10 500 - 10 999 kg";"Aanhangwagen";"2002";"aantal";""
"10 500 - 10 999 kg";"Aanhangwagen";"2003";"aantal";""
"10 500 - 10 999 kg";"Aanhangwagen";"2004";"aantal";"60"
"10 500 - 10 999 kg";"Aanhangwagen";"2005";"aantal";"81"
"10 500 - 10 999 kg";"Aanhangwagen";"2006";"aantal";"80"
"10 500 - 10 999 kg";"Aanhangwagen";"2007";"aantal";"84"
"10 500 - 10 999 kg";"Aanhangwagen";"2008";"aantal";"87"
"10 500 - 10 999 kg";"Aanhangwagen";"2009";"aantal";"89"
"10 500 - 10 999 kg";"Aanhangwagen";"2010";"aantal";"89"
"10 500 - 10 999 kg";"Aanhangwagen";"2011";"aantal";"91"
"10 500 - 10 999 kg";"Aanhangwagen";"2012";"aantal";"94"
"10 500 - 10 999 kg";"Aanhangwagen";"2013";"aantal";"96"
"10 500 - 10 999 kg";"Aanhangwagen";"2014";"aantal";"92"
"10 500 - 10 999 kg";"Aanhangwagen";"2015";"aantal";"95"
"10 500 - 10 999 kg";"Aanhangwagen";"2016";"aantal";"94"
"10 500 - 10 999 kg";"Aanhangwagen";"2017";"aantal";"95"
"10 500 - 10 999 kg";"Aanhangwagen";"2018";"aantal";"96"
"10 500 - 10 999 kg";"Aanhangwagen";"2019";"aantal";"93"
"10 500 - 10 999 kg";"Oplegger";"2000";"aantal";""
"10 500 - 10 999 kg";"Oplegger";"2001";"aantal";""
"10 500 - 10 999 kg";"Oplegger";"2002";"aantal";""
"10 500 - 10 999 kg";"Oplegger";"2003";"aantal";""
"10 500 - 10 999 kg";"Oplegger";"2004";"aantal";"1984"
"10 500 - 10 999 kg";"Oplegger";"2005";"aantal";"2102"
"10 500 - 10 999 kg";"Oplegger";"2006";"aantal";"2218"
"10 500 - 10 999 kg";"Oplegger";"2007";"aantal";"2287"
"10 500 - 10 999 kg";"Oplegger";"2008";"aantal";"2454"
"10 500 - 10 999 kg";"Oplegger";"2009";"aantal";"2634"
"10 500 - 10 999 kg";"Oplegger";"2010";"aantal";"2723"
"10 500 - 10 999 kg";"Oplegger";"2011";"aantal";"2751"
"10 500 - 10 999 kg";"Oplegger";"2012";"aantal";"2747"
"10 500 - 10 999 kg";"Oplegger";"2013";"aantal";"2753"
"10 500 - 10 999 kg";"Oplegger";"2014";"aantal";"2798"
"10 500 - 10 999 kg";"Oplegger";"2015";"aantal";"2866"
"10 500 - 10 999 kg";"Oplegger";"2016";"aantal";"2969"
"10 500 - 10 999 kg";"Oplegger";"2017";"aantal";"2982"
"10 500 - 10 999 kg";"Oplegger";"2018";"aantal";"3089"
"10 500 - 10 999 kg";"Oplegger";"2019";"aantal";"3115"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"5103"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"5428"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"5629"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"5774"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"6939"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"6839"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"6454"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"6585"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"6722"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"7033"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"6922"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"6736"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"6468"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"6105"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"5804"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"5761"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"5616"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"5704"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"5810"
"11 000 - 11 499 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"5791"
"11 000 - 11 499 kg";"Bestelauto";"2000";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2001";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2002";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2003";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2004";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2005";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2006";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2007";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2008";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2009";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2010";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2011";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2012";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2013";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2014";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2015";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2016";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2017";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2018";"aantal";""
"11 000 - 11 499 kg";"Bestelauto";"2019";"aantal";""
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"3120"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"3274"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"3350"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"3453"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"3458"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"3429"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"3407"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"3465"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"3430"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"3418"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"3368"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"3306"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"3212"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"3029"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"2913"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"2822"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"2724"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"2638"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"2623"
"11 000 - 11 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"2604"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2000";"aantal";"138"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2001";"aantal";"150"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2002";"aantal";"145"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2003";"aantal";"151"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2004";"aantal";"146"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2005";"aantal";"142"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2006";"aantal";"144"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2007";"aantal";"151"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2008";"aantal";"150"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2009";"aantal";"163"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2010";"aantal";"157"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2011";"aantal";"151"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2012";"aantal";"142"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2013";"aantal";"129"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2014";"aantal";"117"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2015";"aantal";"108"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2016";"aantal";"95"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2017";"aantal";"98"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2018";"aantal";"96"
"11 000 - 11 499 kg";"Trekker voor oplegger";"2019";"aantal";"91"
"11 000 - 11 499 kg";"Speciaal voertuig";"2000";"aantal";"358"
"11 000 - 11 499 kg";"Speciaal voertuig";"2001";"aantal";"397"
"11 000 - 11 499 kg";"Speciaal voertuig";"2002";"aantal";"447"
"11 000 - 11 499 kg";"Speciaal voertuig";"2003";"aantal";"493"
"11 000 - 11 499 kg";"Speciaal voertuig";"2004";"aantal";"525"
"11 000 - 11 499 kg";"Speciaal voertuig";"2005";"aantal";"541"
"11 000 - 11 499 kg";"Speciaal voertuig";"2006";"aantal";"503"
"11 000 - 11 499 kg";"Speciaal voertuig";"2007";"aantal";"506"
"11 000 - 11 499 kg";"Speciaal voertuig";"2008";"aantal";"497"
"11 000 - 11 499 kg";"Speciaal voertuig";"2009";"aantal";"503"
"11 000 - 11 499 kg";"Speciaal voertuig";"2010";"aantal";"491"
"11 000 - 11 499 kg";"Speciaal voertuig";"2011";"aantal";"458"
"11 000 - 11 499 kg";"Speciaal voertuig";"2012";"aantal";"452"
"11 000 - 11 499 kg";"Speciaal voertuig";"2013";"aantal";"439"
"11 000 - 11 499 kg";"Speciaal voertuig";"2014";"aantal";"444"
"11 000 - 11 499 kg";"Speciaal voertuig";"2015";"aantal";"430"
"11 000 - 11 499 kg";"Speciaal voertuig";"2016";"aantal";"432"
"11 000 - 11 499 kg";"Speciaal voertuig";"2017";"aantal";"423"
"11 000 - 11 499 kg";"Speciaal voertuig";"2018";"aantal";"410"
"11 000 - 11 499 kg";"Speciaal voertuig";"2019";"aantal";"435"
"11 000 - 11 499 kg";"Bus";"2000";"aantal";"1487"
"11 000 - 11 499 kg";"Bus";"2001";"aantal";"1607"
"11 000 - 11 499 kg";"Bus";"2002";"aantal";"1687"
"11 000 - 11 499 kg";"Bus";"2003";"aantal";"1677"
"11 000 - 11 499 kg";"Bus";"2004";"aantal";"1655"
"11 000 - 11 499 kg";"Bus";"2005";"aantal";"1480"
"11 000 - 11 499 kg";"Bus";"2006";"aantal";"1104"
"11 000 - 11 499 kg";"Bus";"2007";"aantal";"1108"
"11 000 - 11 499 kg";"Bus";"2008";"aantal";"1096"
"11 000 - 11 499 kg";"Bus";"2009";"aantal";"1309"
"11 000 - 11 499 kg";"Bus";"2010";"aantal";"1249"
"11 000 - 11 499 kg";"Bus";"2011";"aantal";"1154"
"11 000 - 11 499 kg";"Bus";"2012";"aantal";"1006"
"11 000 - 11 499 kg";"Bus";"2013";"aantal";"892"
"11 000 - 11 499 kg";"Bus";"2014";"aantal";"795"
"11 000 - 11 499 kg";"Bus";"2015";"aantal";"855"
"11 000 - 11 499 kg";"Bus";"2016";"aantal";"848"
"11 000 - 11 499 kg";"Bus";"2017";"aantal";"992"
"11 000 - 11 499 kg";"Bus";"2018";"aantal";"1084"
"11 000 - 11 499 kg";"Bus";"2019";"aantal";"1027"
"11 000 - 11 499 kg";"Aanhangwagen";"2000";"aantal";""
"11 000 - 11 499 kg";"Aanhangwagen";"2001";"aantal";""
"11 000 - 11 499 kg";"Aanhangwagen";"2002";"aantal";""
"11 000 - 11 499 kg";"Aanhangwagen";"2003";"aantal";""
"11 000 - 11 499 kg";"Aanhangwagen";"2004";"aantal";"40"
"11 000 - 11 499 kg";"Aanhangwagen";"2005";"aantal";"74"
"11 000 - 11 499 kg";"Aanhangwagen";"2006";"aantal";"76"
"11 000 - 11 499 kg";"Aanhangwagen";"2007";"aantal";"70"
"11 000 - 11 499 kg";"Aanhangwagen";"2008";"aantal";"70"
"11 000 - 11 499 kg";"Aanhangwagen";"2009";"aantal";"73"
"11 000 - 11 499 kg";"Aanhangwagen";"2010";"aantal";"76"
"11 000 - 11 499 kg";"Aanhangwagen";"2011";"aantal";"76"
"11 000 - 11 499 kg";"Aanhangwagen";"2012";"aantal";"75"
"11 000 - 11 499 kg";"Aanhangwagen";"2013";"aantal";"73"
"11 000 - 11 499 kg";"Aanhangwagen";"2014";"aantal";"71"
"11 000 - 11 499 kg";"Aanhangwagen";"2015";"aantal";"71"
"11 000 - 11 499 kg";"Aanhangwagen";"2016";"aantal";"69"
"11 000 - 11 499 kg";"Aanhangwagen";"2017";"aantal";"69"
"11 000 - 11 499 kg";"Aanhangwagen";"2018";"aantal";"70"
"11 000 - 11 499 kg";"Aanhangwagen";"2019";"aantal";"70"
"11 000 - 11 499 kg";"Oplegger";"2000";"aantal";""
"11 000 - 11 499 kg";"Oplegger";"2001";"aantal";""
"11 000 - 11 499 kg";"Oplegger";"2002";"aantal";""
"11 000 - 11 499 kg";"Oplegger";"2003";"aantal";""
"11 000 - 11 499 kg";"Oplegger";"2004";"aantal";"1115"
"11 000 - 11 499 kg";"Oplegger";"2005";"aantal";"1173"
"11 000 - 11 499 kg";"Oplegger";"2006";"aantal";"1220"
"11 000 - 11 499 kg";"Oplegger";"2007";"aantal";"1285"
"11 000 - 11 499 kg";"Oplegger";"2008";"aantal";"1479"
"11 000 - 11 499 kg";"Oplegger";"2009";"aantal";"1567"
"11 000 - 11 499 kg";"Oplegger";"2010";"aantal";"1581"
"11 000 - 11 499 kg";"Oplegger";"2011";"aantal";"1591"
"11 000 - 11 499 kg";"Oplegger";"2012";"aantal";"1581"
"11 000 - 11 499 kg";"Oplegger";"2013";"aantal";"1543"
"11 000 - 11 499 kg";"Oplegger";"2014";"aantal";"1464"
"11 000 - 11 499 kg";"Oplegger";"2015";"aantal";"1475"
"11 000 - 11 499 kg";"Oplegger";"2016";"aantal";"1448"
"11 000 - 11 499 kg";"Oplegger";"2017";"aantal";"1484"
