"Perioden";"Voertuigtype";"Onderwerp";"";""
"2006";"Speciaal voertuig";"14 000 - 14 499 kg";"aantal";"468"
"2006";"Speciaal voertuig";"14 500 - 14 999 kg";"aantal";"393"
"2006";"Speciaal voertuig";"15 000 - 15 499 kg";"aantal";"290"
"2006";"Speciaal voertuig";"15 500 - 15 999 kg";"aantal";"170"
"2006";"Speciaal voertuig";"16 000 - 19 999 kg";"aantal";"611"
"2006";"Speciaal voertuig";"20 000 - 24 999 kg";"aantal";"690"
"2006";"Speciaal voertuig";"25 000 - 29 999 kg";"aantal";"104"
"2006";"Speciaal voertuig";"30 000 kg en meer";"aantal";"1846"
"2006";"Speciaal voertuig";"Leeggewicht onbekend";"aantal";"16"
"2006";"Bus";"||Totaal";"aantal";"10995"
"2006";"Bus";"Benzine";"aantal";"27"
"2006";"Bus";"Diesel";"aantal";"10754"
"2006";"Bus";"LPG";"aantal";"155"
"2006";"Bus";"Elektriciteit";"aantal";"56"
"2006";"Bus";"CNG";"aantal";"0"
"2006";"Bus";"Geen/overige/onbekende brandstof";"aantal";"3"
"2006";"Bus";"||Totaal";"aantal";"10995"
"2006";"Bus";"< 500 kg";"aantal";"0"
"2006";"Bus";"500 - 999 kg";"aantal";"0"
"2006";"Bus";"1000 - 1499 kg";"aantal";"6"
"2006";"Bus";"1500 - 1999 kg";"aantal";"5"
"2006";"Bus";"2000 - 2499 kg";"aantal";"137"
"2006";"Bus";"2500 - 2999 kg";"aantal";"273"
"2006";"Bus";"3000 - 3499 kg";"aantal";"171"
"2006";"Bus";"3500 - 3999 kg";"aantal";"79"
"2006";"Bus";"4000 - 4499 kg";"aantal";"89"
"2006";"Bus";"4500 - 4999 kg";"aantal";"69"
"2006";"Bus";"5000 - 5499 kg";"aantal";"50"
"2006";"Bus";"5500 - 5999 kg";"aantal";"42"
"2006";"Bus";"6000 - 6499 kg";"aantal";"48"
"2006";"Bus";"6500 - 6999 kg";"aantal";"28"
"2006";"Bus";"7000 - 7499 kg";"aantal";"45"
"2006";"Bus";"7500 - 7999 kg";"aantal";"142"
"2006";"Bus";"8000 - 8499 kg";"aantal";"96"
"2006";"Bus";"8500 - 8999 kg";"aantal";"1151"
"2006";"Bus";"9000 - 9499 kg";"aantal";"316"
"2006";"Bus";"9500 - 9999 kg";"aantal";"340"
"2006";"Bus";"10 000 - 10 499 kg";"aantal";"663"
"2006";"Bus";"10 500 - 10 999 kg";"aantal";"1440"
"2006";"Bus";"11 000 - 11 499 kg";"aantal";"1104"
"2006";"Bus";"11 500 - 11 999 kg";"aantal";"601"
"2006";"Bus";"12 000 - 12 499 kg";"aantal";"728"
"2006";"Bus";"12 500 - 12 999 kg";"aantal";"604"
"2006";"Bus";"13 000 - 13 499 kg";"aantal";"745"
"2006";"Bus";"13 500 - 13 999 kg";"aantal";"342"
"2006";"Bus";"14 000 - 14 499 kg";"aantal";"251"
"2006";"Bus";"14 500 - 14 999 kg";"aantal";"180"
"2006";"Bus";"15 000 - 15 499 kg";"aantal";"309"
"2006";"Bus";"15 500 - 15 999 kg";"aantal";"181"
"2006";"Bus";"16 000 - 19 999 kg";"aantal";"730"
"2006";"Bus";"20 000 - 24 999 kg";"aantal";"29"
"2006";"Bus";"25 000 - 29 999 kg";"aantal";"1"
"2006";"Bus";"30 000 kg en meer";"aantal";"0"
"2006";"Bus";"Leeggewicht onbekend";"aantal";"0"
"2006";"Aanhangwagen";"||Totaal";"aantal";"820035"
"2006";"Aanhangwagen";"Benzine";"aantal";""
"2006";"Aanhangwagen";"Diesel";"aantal";""
"2006";"Aanhangwagen";"LPG";"aantal";""
"2006";"Aanhangwagen";"Elektriciteit";"aantal";""
"2006";"Aanhangwagen";"CNG";"aantal";""
"2006";"Aanhangwagen";"Geen/overige/onbekende brandstof";"aantal";"820035"
"2006";"Aanhangwagen";"||Totaal";"aantal";"820035"
"2006";"Aanhangwagen";"< 500 kg";"aantal";"162116"
"2006";"Aanhangwagen";"500 - 999 kg";"aantal";"507834"
"2006";"Aanhangwagen";"1000 - 1499 kg";"aantal";"113057"
"2006";"Aanhangwagen";"1500 - 1999 kg";"aantal";"7115"
"2006";"Aanhangwagen";"2000 - 2499 kg";"aantal";"2253"
"2006";"Aanhangwagen";"2500 - 2999 kg";"aantal";"1507"
"2006";"Aanhangwagen";"3000 - 3499 kg";"aantal";"2575"
"2006";"Aanhangwagen";"3500 - 3999 kg";"aantal";"2771"
"2006";"Aanhangwagen";"4000 - 4499 kg";"aantal";"2118"
"2006";"Aanhangwagen";"4500 - 4999 kg";"aantal";"3059"
"2006";"Aanhangwagen";"5000 - 5499 kg";"aantal";"3641"
"2006";"Aanhangwagen";"5500 - 5999 kg";"aantal";"2908"
"2006";"Aanhangwagen";"6000 - 6499 kg";"aantal";"2663"
"2006";"Aanhangwagen";"6500 - 6999 kg";"aantal";"2234"
"2006";"Aanhangwagen";"7000 - 7499 kg";"aantal";"1223"
"2006";"Aanhangwagen";"7500 - 7999 kg";"aantal";"645"
"2006";"Aanhangwagen";"8000 - 8499 kg";"aantal";"397"
"2006";"Aanhangwagen";"8500 - 8999 kg";"aantal";"341"
"2006";"Aanhangwagen";"9000 - 9499 kg";"aantal";"223"
"2006";"Aanhangwagen";"9500 - 9999 kg";"aantal";"186"
"2006";"Aanhangwagen";"10 000 - 10 499 kg";"aantal";"117"
"2006";"Aanhangwagen";"10 500 - 10 999 kg";"aantal";"80"
"2006";"Aanhangwagen";"11 000 - 11 499 kg";"aantal";"76"
"2006";"Aanhangwagen";"11 500 - 11 999 kg";"aantal";"51"
"2006";"Aanhangwagen";"12 000 - 12 499 kg";"aantal";"33"
"2006";"Aanhangwagen";"12 500 - 12 999 kg";"aantal";"46"
"2006";"Aanhangwagen";"13 000 - 13 499 kg";"aantal";"44"
"2006";"Aanhangwagen";"13 500 - 13 999 kg";"aantal";"63"
"2006";"Aanhangwagen";"14 000 - 14 499 kg";"aantal";"55"
"2006";"Aanhangwagen";"14 500 - 14 999 kg";"aantal";"33"
"2006";"Aanhangwagen";"15 000 - 15 499 kg";"aantal";"33"
"2006";"Aanhangwagen";"15 500 - 15 999 kg";"aantal";"32"
"2006";"Aanhangwagen";"16 000 - 19 999 kg";"aantal";"185"
"2006";"Aanhangwagen";"20 000 - 24 999 kg";"aantal";"94"
"2006";"Aanhangwagen";"25 000 - 29 999 kg";"aantal";"39"
"2006";"Aanhangwagen";"30 000 kg en meer";"aantal";"80"
"2006";"Aanhangwagen";"Leeggewicht onbekend";"aantal";"108"
"2006";"Oplegger";"||Totaal";"aantal";"117059"
"2006";"Oplegger";"Benzine";"aantal";""
"2006";"Oplegger";"Diesel";"aantal";""
"2006";"Oplegger";"LPG";"aantal";""
"2006";"Oplegger";"Elektriciteit";"aantal";""
"2006";"Oplegger";"CNG";"aantal";""
"2006";"Oplegger";"Geen/overige/onbekende brandstof";"aantal";"117059"
"2006";"Oplegger";"||Totaal";"aantal";"117059"
"2006";"Oplegger";"< 500 kg";"aantal";"5"
"2006";"Oplegger";"500 - 999 kg";"aantal";"41"
"2006";"Oplegger";"1000 - 1499 kg";"aantal";"446"
"2006";"Oplegger";"1500 - 1999 kg";"aantal";"818"
"2006";"Oplegger";"2000 - 2499 kg";"aantal";"686"
"2006";"Oplegger";"2500 - 2999 kg";"aantal";"829"
"2006";"Oplegger";"3000 - 3499 kg";"aantal";"1360"
"2006";"Oplegger";"3500 - 3999 kg";"aantal";"2790"
"2006";"Oplegger";"4000 - 4499 kg";"aantal";"1932"
"2006";"Oplegger";"4500 - 4999 kg";"aantal";"2613"
"2006";"Oplegger";"5000 - 5499 kg";"aantal";"3878"
"2006";"Oplegger";"5500 - 5999 kg";"aantal";"5248"
"2006";"Oplegger";"6000 - 6499 kg";"aantal";"8224"
"2006";"Oplegger";"6500 - 6999 kg";"aantal";"16239"
"2006";"Oplegger";"7000 - 7499 kg";"aantal";"16250"
"2006";"Oplegger";"7500 - 7999 kg";"aantal";"13324"
"2006";"Oplegger";"8000 - 8499 kg";"aantal";"9714"
"2006";"Oplegger";"8500 - 8999 kg";"aantal";"10227"
"2006";"Oplegger";"9000 - 9499 kg";"aantal";"6624"
"2006";"Oplegger";"9500 - 9999 kg";"aantal";"4724"
"2006";"Oplegger";"10 000 - 10 499 kg";"aantal";"2981"
"2006";"Oplegger";"10 500 - 10 999 kg";"aantal";"2218"
"2006";"Oplegger";"11 000 - 11 499 kg";"aantal";"1220"
"2006";"Oplegger";"11 500 - 11 999 kg";"aantal";"902"
"2006";"Oplegger";"12 000 - 12 499 kg";"aantal";"577"
"2006";"Oplegger";"12 500 - 12 999 kg";"aantal";"514"
"2006";"Oplegger";"13 000 - 13 499 kg";"aantal";"333"
"2006";"Oplegger";"13 500 - 13 999 kg";"aantal";"235"
"2006";"Oplegger";"14 000 - 14 499 kg";"aantal";"174"
"2006";"Oplegger";"14 500 - 14 999 kg";"aantal";"146"
"2006";"Oplegger";"15 000 - 15 499 kg";"aantal";"129"
"2006";"Oplegger";"15 500 - 15 999 kg";"aantal";"106"
"2006";"Oplegger";"16 000 - 19 999 kg";"aantal";"524"
"2006";"Oplegger";"20 000 - 24 999 kg";"aantal";"335"
"2006";"Oplegger";"25 000 - 29 999 kg";"aantal";"241"
"2006";"Oplegger";"30 000 kg en meer";"aantal";"430"
"2006";"Oplegger";"Leeggewicht onbekend";"aantal";"22"
"2007";"Totaal bedrijfsvoertuigen";"||Totaal";"aantal";"2037704"
"2007";"Totaal bedrijfsvoertuigen";"Benzine";"aantal";"45180"
"2007";"Totaal bedrijfsvoertuigen";"Diesel";"aantal";"999791"
"2007";"Totaal bedrijfsvoertuigen";"LPG";"aantal";"19478"
"2007";"Totaal bedrijfsvoertuigen";"Elektriciteit";"aantal";"84"
"2007";"Totaal bedrijfsvoertuigen";"CNG";"aantal";"310"
"2007";"Totaal bedrijfsvoertuigen";"Geen/overige/onbekende brandstof";"aantal";"972861"
"2007";"Totaal bedrijfsvoertuigen";"||Totaal";"aantal";"2037704"
"2007";"Totaal bedrijfsvoertuigen";"< 500 kg";"aantal";"172583"
"2007";"Totaal bedrijfsvoertuigen";"500 - 999 kg";"aantal";"550645"
"2007";"Totaal bedrijfsvoertuigen";"1000 - 1499 kg";"aantal";"441392"
"2007";"Totaal bedrijfsvoertuigen";"1500 - 1999 kg";"aantal";"427646"
"2007";"Totaal bedrijfsvoertuigen";"2000 - 2499 kg";"aantal";"83052"
"2007";"Totaal bedrijfsvoertuigen";"2500 - 2999 kg";"aantal";"40394"
"2007";"Totaal bedrijfsvoertuigen";"3000 - 3499 kg";"aantal";"17033"
"2007";"Totaal bedrijfsvoertuigen";"3500 - 3999 kg";"aantal";"8847"
"2007";"Totaal bedrijfsvoertuigen";"4000 - 4499 kg";"aantal";"7705"
"2007";"Totaal bedrijfsvoertuigen";"4500 - 4999 kg";"aantal";"10573"
"2007";"Totaal bedrijfsvoertuigen";"5000 - 5499 kg";"aantal";"12664"
"2007";"Totaal bedrijfsvoertuigen";"5500 - 5999 kg";"aantal";"12920"
"2007";"Totaal bedrijfsvoertuigen";"6000 - 6499 kg";"aantal";"17561"
"2007";"Totaal bedrijfsvoertuigen";"6500 - 6999 kg";"aantal";"35854"
"2007";"Totaal bedrijfsvoertuigen";"7000 - 7499 kg";"aantal";"52534"
"2007";"Totaal bedrijfsvoertuigen";"7500 - 7999 kg";"aantal";"27739"
"2007";"Totaal bedrijfsvoertuigen";"8000 - 8499 kg";"aantal";"18914"
"2007";"Totaal bedrijfsvoertuigen";"8500 - 8999 kg";"aantal";"19111"
"2007";"Totaal bedrijfsvoertuigen";"9000 - 9499 kg";"aantal";"12733"
"2007";"Totaal bedrijfsvoertuigen";"9500 - 9999 kg";"aantal";"9752"
"2007";"Totaal bedrijfsvoertuigen";"10 000 - 10 499 kg";"aantal";"7540"
"2007";"Totaal bedrijfsvoertuigen";"10 500 - 10 999 kg";"aantal";"7613"
"2007";"Totaal bedrijfsvoertuigen";"11 000 - 11 499 kg";"aantal";"6585"
"2007";"Totaal bedrijfsvoertuigen";"11 500 - 11 999 kg";"aantal";"4933"
"2007";"Totaal bedrijfsvoertuigen";"12 000 - 12 499 kg";"aantal";"4158"
"2007";"Totaal bedrijfsvoertuigen";"12 500 - 12 999 kg";"aantal";"3830"
"2007";"Totaal bedrijfsvoertuigen";"13 000 - 13 499 kg";"aantal";"3447"
"2007";"Totaal bedrijfsvoertuigen";"13 500 - 13 999 kg";"aantal";"2513"
"2007";"Totaal bedrijfsvoertuigen";"14 000 - 14 499 kg";"aantal";"2154"
"2007";"Totaal bedrijfsvoertuigen";"14 500 - 14 999 kg";"aantal";"1735"
"2007";"Totaal bedrijfsvoertuigen";"15 000 - 15 499 kg";"aantal";"1724"
"2007";"Totaal bedrijfsvoertuigen";"15 500 - 15 999 kg";"aantal";"1358"
"2007";"Totaal bedrijfsvoertuigen";"16 000 - 19 999 kg";"aantal";"5658"
"2007";"Totaal bedrijfsvoertuigen";"20 000 - 24 999 kg";"aantal";"1776"
"2007";"Totaal bedrijfsvoertuigen";"25 000 - 29 999 kg";"aantal";"449"
"2007";"Totaal bedrijfsvoertuigen";"30 000 kg en meer";"aantal";"2409"
"2007";"Totaal bedrijfsvoertuigen";"Leeggewicht onbekend";"aantal";"170"
"2007";"Bestelauto";"||Totaal";"aantal";"849348"
"2007";"Bestelauto";"Benzine";"aantal";"40791"
"2007";"Bestelauto";"Diesel";"aantal";"790911"
"2007";"Bestelauto";"LPG";"aantal";"17413"
"2007";"Bestelauto";"Elektriciteit";"aantal";"26"
"2007";"Bestelauto";"CNG";"aantal";"207"
"2007";"Bestelauto";"Geen/overige/onbekende brandstof";"aantal";"0"
"2007";"Bestelauto";"||Totaal";"aantal";"849348"
"2007";"Bestelauto";"< 500 kg";"aantal";"91"
"2007";"Bestelauto";"500 - 999 kg";"aantal";"31066"
"2007";"Bestelauto";"1000 - 1499 kg";"aantal";"315590"
"2007";"Bestelauto";"1500 - 1999 kg";"aantal";"412815"
"2007";"Bestelauto";"2000 - 2499 kg";"aantal";"62351"
"2007";"Bestelauto";"2500 - 2999 kg";"aantal";"21810"
"2007";"Bestelauto";"3000 - 3499 kg";"aantal";"5593"
"2007";"Bestelauto";"3500 - 3999 kg";"aantal";""
"2007";"Bestelauto";"4000 - 4499 kg";"aantal";""
"2007";"Bestelauto";"4500 - 4999 kg";"aantal";""
"2007";"Bestelauto";"5000 - 5499 kg";"aantal";""
"2007";"Bestelauto";"5500 - 5999 kg";"aantal";""
"2007";"Bestelauto";"6000 - 6499 kg";"aantal";""
"2007";"Bestelauto";"6500 - 6999 kg";"aantal";""
"2007";"Bestelauto";"7000 - 7499 kg";"aantal";""
"2007";"Bestelauto";"7500 - 7999 kg";"aantal";""
"2007";"Bestelauto";"8000 - 8499 kg";"aantal";""
"2007";"Bestelauto";"8500 - 8999 kg";"aantal";""
"2007";"Bestelauto";"9000 - 9499 kg";"aantal";""
"2007";"Bestelauto";"9500 - 9999 kg";"aantal";""
"2007";"Bestelauto";"10 000 - 10 499 kg";"aantal";""
"2007";"Bestelauto";"10 500 - 10 999 kg";"aantal";""
"2007";"Bestelauto";"11 000 - 11 499 kg";"aantal";""
"2007";"Bestelauto";"11 500 - 11 999 kg";"aantal";""
"2007";"Bestelauto";"12 000 - 12 499 kg";"aantal";""
"2007";"Bestelauto";"12 500 - 12 999 kg";"aantal";""
"2007";"Bestelauto";"13 000 - 13 499 kg";"aantal";""
"2007";"Bestelauto";"13 500 - 13 999 kg";"aantal";""
"2007";"Bestelauto";"14 000 - 14 499 kg";"aantal";""
"2007";"Bestelauto";"14 500 - 14 999 kg";"aantal";""
"2007";"Bestelauto";"15 000 - 15 499 kg";"aantal";""
"2007";"Bestelauto";"15 500 - 15 999 kg";"aantal";""
"2007";"Bestelauto";"16 000 - 19 999 kg";"aantal";""
"2007";"Bestelauto";"20 000 - 24 999 kg";"aantal";""
"2007";"Bestelauto";"25 000 - 29 999 kg";"aantal";""
"2007";"Bestelauto";"30 000 kg en meer";"aantal";""
"2007";"Bestelauto";"Leeggewicht onbekend";"aantal";"32"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"||Totaal";"aantal";"75841"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"Benzine";"aantal";"930"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"Diesel";"aantal";"74669"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"LPG";"aantal";"229"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"Elektriciteit";"aantal";"1"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"CNG";"aantal";"12"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"Geen/overige/onbekende brandstof";"aantal";"0"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"||Totaal";"aantal";"75841"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"< 500 kg";"aantal";"2"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"500 - 999 kg";"aantal";"3"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"1000 - 1499 kg";"aantal";"10"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"1500 - 1999 kg";"aantal";"99"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"2000 - 2499 kg";"aantal";"725"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"2500 - 2999 kg";"aantal";"1654"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"3000 - 3499 kg";"aantal";"2244"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"3500 - 3999 kg";"aantal";"1852"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"4000 - 4499 kg";"aantal";"2527"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"4500 - 4999 kg";"aantal";"3797"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"5000 - 5499 kg";"aantal";"4005"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"5500 - 5999 kg";"aantal";"3234"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"6000 - 6499 kg";"aantal";"3012"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"6500 - 6999 kg";"aantal";"3029"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"7000 - 7499 kg";"aantal";"2932"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"7500 - 7999 kg";"aantal";"2902"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"8000 - 8499 kg";"aantal";"3663"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"8500 - 8999 kg";"aantal";"4398"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"9000 - 9499 kg";"aantal";"4425"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"9500 - 9999 kg";"aantal";"3747"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"10 000 - 10 499 kg";"aantal";"3137"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"10 500 - 10 999 kg";"aantal";"3327"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"11 000 - 11 499 kg";"aantal";"3465"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"11 500 - 11 999 kg";"aantal";"2717"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"12 000 - 12 499 kg";"aantal";"2182"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"12 500 - 12 999 kg";"aantal";"2076"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"13 000 - 13 499 kg";"aantal";"1656"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"13 500 - 13 999 kg";"aantal";"1204"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"14 000 - 14 499 kg";"aantal";"1128"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"14 500 - 14 999 kg";"aantal";"961"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"15 000 - 15 499 kg";"aantal";"879"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"15 500 - 15 999 kg";"aantal";"836"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"16 000 - 19 999 kg";"aantal";"3375"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"20 000 - 24 999 kg";"aantal";"576"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"25 000 - 29 999 kg";"aantal";"40"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"30 000 kg en meer";"aantal";"20"
"2007";"Vrachtauto (excl. trekker voor oplegger)";"Leeggewicht onbekend";"aantal";"2"
"2007";"Trekker voor oplegger";"||Totaal";"aantal";"70544"
"2007";"Trekker voor oplegger";"Benzine";"aantal";"28"
"2007";"Trekker voor oplegger";"Diesel";"aantal";"70504"
"2007";"Trekker voor oplegger";"LPG";"aantal";"12"
"2007";"Trekker voor oplegger";"Elektriciteit";"aantal";"0"
"2007";"Trekker voor oplegger";"CNG";"aantal";"0"
"2007";"Trekker voor oplegger";"Geen/overige/onbekende brandstof";"aantal";"0"
"2007";"Trekker voor oplegger";"||Totaal";"aantal";"70544"
"2007";"Trekker voor oplegger";"< 500 kg";"aantal";"1"
"2007";"Trekker voor oplegger";"500 - 999 kg";"aantal";"10"
"2007";"Trekker voor oplegger";"1000 - 1499 kg";"aantal";"5"
"2007";"Trekker voor oplegger";"1500 - 1999 kg";"aantal";"502"
"2007";"Trekker voor oplegger";"2000 - 2499 kg";"aantal";"2139"
"2007";"Trekker voor oplegger";"2500 - 2999 kg";"aantal";"159"
"2007";"Trekker voor oplegger";"3000 - 3499 kg";"aantal";"77"
"2007";"Trekker voor oplegger";"3500 - 3999 kg";"aantal";"87"
"2007";"Trekker voor oplegger";"4000 - 4499 kg";"aantal";"57"
"2007";"Trekker voor oplegger";"4500 - 4999 kg";"aantal";"136"
"2007";"Trekker voor oplegger";"5000 - 5499 kg";"aantal";"127"
"2007";"Trekker voor oplegger";"5500 - 5999 kg";"aantal";"963"
"2007";"Trekker voor oplegger";"6000 - 6499 kg";"aantal";"3364"
"2007";"Trekker voor oplegger";"6500 - 6999 kg";"aantal";"13416"
"2007";"Trekker voor oplegger";"7000 - 7499 kg";"aantal";"30629"
"2007";"Trekker voor oplegger";"7500 - 7999 kg";"aantal";"10296"
"2007";"Trekker voor oplegger";"8000 - 8499 kg";"aantal";"4947"
"2007";"Trekker voor oplegger";"8500 - 8999 kg";"aantal";"1616"
"2007";"Trekker voor oplegger";"9000 - 9499 kg";"aantal";"493"
"2007";"Trekker voor oplegger";"9500 - 9999 kg";"aantal";"317"
"2007";"Trekker voor oplegger";"10 000 - 10 499 kg";"aantal";"185"
"2007";"Trekker voor oplegger";"10 500 - 10 999 kg";"aantal";"138"
"2007";"Trekker voor oplegger";"11 000 - 11 499 kg";"aantal";"151"
"2007";"Trekker voor oplegger";"11 500 - 11 999 kg";"aantal";"111"
"2007";"Trekker voor oplegger";"12 000 - 12 499 kg";"aantal";"81"
"2007";"Trekker voor oplegger";"12 500 - 12 999 kg";"aantal";"69"
"2007";"Trekker voor oplegger";"13 000 - 13 499 kg";"aantal";"63"
"2007";"Trekker voor oplegger";"13 500 - 13 999 kg";"aantal";"51"
"2007";"Trekker voor oplegger";"14 000 - 14 499 kg";"aantal";"32"
"2007";"Trekker voor oplegger";"14 500 - 14 999 kg";"aantal";"38"
"2007";"Trekker voor oplegger";"15 000 - 15 499 kg";"aantal";"36"
"2007";"Trekker voor oplegger";"15 500 - 15 999 kg";"aantal";"24"
"2007";"Trekker voor oplegger";"16 000 - 19 999 kg";"aantal";"133"
"2007";"Trekker voor oplegger";"20 000 - 24 999 kg";"aantal";"70"
"2007";"Trekker voor oplegger";"25 000 - 29 999 kg";"aantal";"18"
"2007";"Trekker voor oplegger";"30 000 kg en meer";"aantal";"2"
"2007";"Trekker voor oplegger";"Leeggewicht onbekend";"aantal";"1"
"2007";"Speciaal voertuig";"||Totaal";"aantal";"58268"
"2007";"Speciaal voertuig";"Benzine";"aantal";"3403"
"2007";"Speciaal voertuig";"Diesel";"aantal";"53162"
"2007";"Speciaal voertuig";"LPG";"aantal";"1697"
"2007";"Speciaal voertuig";"Elektriciteit";"aantal";"0"
"2007";"Speciaal voertuig";"CNG";"aantal";"6"
"2007";"Speciaal voertuig";"Geen/overige/onbekende brandstof";"aantal";"0"
"2007";"Speciaal voertuig";"||Totaal";"aantal";"58268"
"2007";"Speciaal voertuig";"< 500 kg";"aantal";"0"
"2007";"Speciaal voertuig";"500 - 999 kg";"aantal";"150"
"2007";"Speciaal voertuig";"1000 - 1499 kg";"aantal";"564"
"2007";"Speciaal voertuig";"1500 - 1999 kg";"aantal";"5687"
"2007";"Speciaal voertuig";"2000 - 2499 kg";"aantal";"14456"
"2007";"Speciaal voertuig";"2500 - 2999 kg";"aantal";"13966"
"2007";"Speciaal voertuig";"3000 - 3499 kg";"aantal";"5109"
"2007";"Speciaal voertuig";"3500 - 3999 kg";"aantal";"1293"
"2007";"Speciaal voertuig";"4000 - 4499 kg";"aantal";"1122"
"2007";"Speciaal voertuig";"4500 - 4999 kg";"aantal";"933"
"2007";"Speciaal voertuig";"5000 - 5499 kg";"aantal";"729"
"2007";"Speciaal voertuig";"5500 - 5999 kg";"aantal";"709"
"2007";"Speciaal voertuig";"6000 - 6499 kg";"aantal";"667"
"2007";"Speciaal voertuig";"6500 - 6999 kg";"aantal";"641"
"2007";"Speciaal voertuig";"7000 - 7499 kg";"aantal";"625"
"2007";"Speciaal voertuig";"7500 - 7999 kg";"aantal";"556"
"2007";"Speciaal voertuig";"8000 - 8499 kg";"aantal";"581"
"2007";"Speciaal voertuig";"8500 - 8999 kg";"aantal";"530"
"2007";"Speciaal voertuig";"9000 - 9499 kg";"aantal";"497"
"2007";"Speciaal voertuig";"9500 - 9999 kg";"aantal";"484"
"2007";"Speciaal voertuig";"10 000 - 10 499 kg";"aantal";"477"
"2007";"Speciaal voertuig";"10 500 - 10 999 kg";"aantal";"476"
"2007";"Speciaal voertuig";"11 000 - 11 499 kg";"aantal";"506"
"2007";"Speciaal voertuig";"11 500 - 11 999 kg";"aantal";"493"
"2007";"Speciaal voertuig";"12 000 - 12 499 kg";"aantal";"520"
"2007";"Speciaal voertuig";"12 500 - 12 999 kg";"aantal";"521"
"2007";"Speciaal voertuig";"13 000 - 13 499 kg";"aantal";"576"
"2007";"Speciaal voertuig";"13 500 - 13 999 kg";"aantal";"623"
"2007";"Speciaal voertuig";"14 000 - 14 499 kg";"aantal";"521"
"2007";"Speciaal voertuig";"14 500 - 14 999 kg";"aantal";"418"
