"Perioden";"Onderwerp";"Bouwjaren";"";""
"2009";"451-550 kg";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2009";"451-550 kg";"Bouwjaren 1920 tot 1930";"aantal";"23"
"2009";"451-550 kg";"Bouwjaren 1930 tot 1940";"aantal";"67"
"2009";"451-550 kg";"Bouwjaren 1940 tot 1950";"aantal";"8"
"2009";"451-550 kg";"Bouwjaren 1950 tot 1960";"aantal";"254"
"2009";"451-550 kg";"Bouwjaren 1960 tot 1970";"aantal";"2435"
"2009";"451-550 kg";"Bouwjaren 1970 tot 1980";"aantal";"3906"
"2009";"451-550 kg";"Bouwjaren 1980 tot 1990";"aantal";"926"
"2009";"451-550 kg";"Bouwjaren 1990 tot 2000";"aantal";"678"
"2009";"451-550 kg";"Bouwjaren 2000 tot 2010";"aantal";"374"
"2009";"451-550 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"551-650 kg";"Totaal alle bouwjaren";"aantal";"67105"
"2009";"551-650 kg";"Bouwjaren tot 1910";"aantal";"4"
"2009";"551-650 kg";"Bouwjaren 1910 tot 1920";"aantal";"14"
"2009";"551-650 kg";"Bouwjaren 1920 tot 1930";"aantal";"55"
"2009";"551-650 kg";"Bouwjaren 1930 tot 1940";"aantal";"89"
"2009";"551-650 kg";"Bouwjaren 1940 tot 1950";"aantal";"28"
"2009";"551-650 kg";"Bouwjaren 1950 tot 1960";"aantal";"525"
"2009";"551-650 kg";"Bouwjaren 1960 tot 1970";"aantal";"1612"
"2009";"551-650 kg";"Bouwjaren 1970 tot 1980";"aantal";"3856"
"2009";"551-650 kg";"Bouwjaren 1980 tot 1990";"aantal";"19607"
"2009";"551-650 kg";"Bouwjaren 1990 tot 2000";"aantal";"40569"
"2009";"551-650 kg";"Bouwjaren 2000 tot 2010";"aantal";"746"
"2009";"551-650 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"651-750 kg";"Totaal alle bouwjaren";"aantal";"274156"
"2009";"651-750 kg";"Bouwjaren tot 1910";"aantal";"2"
"2009";"651-750 kg";"Bouwjaren 1910 tot 1920";"aantal";"42"
"2009";"651-750 kg";"Bouwjaren 1920 tot 1930";"aantal";"33"
"2009";"651-750 kg";"Bouwjaren 1930 tot 1940";"aantal";"148"
"2009";"651-750 kg";"Bouwjaren 1940 tot 1950";"aantal";"39"
"2009";"651-750 kg";"Bouwjaren 1950 tot 1960";"aantal";"687"
"2009";"651-750 kg";"Bouwjaren 1960 tot 1970";"aantal";"3610"
"2009";"651-750 kg";"Bouwjaren 1970 tot 1980";"aantal";"6136"
"2009";"651-750 kg";"Bouwjaren 1980 tot 1990";"aantal";"31322"
"2009";"651-750 kg";"Bouwjaren 1990 tot 2000";"aantal";"153143"
"2009";"651-750 kg";"Bouwjaren 2000 tot 2010";"aantal";"78994"
"2009";"651-750 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"751-850 kg";"Totaal alle bouwjaren";"aantal";"849451"
"2009";"751-850 kg";"Bouwjaren tot 1910";"aantal";"5"
"2009";"751-850 kg";"Bouwjaren 1910 tot 1920";"aantal";"14"
"2009";"751-850 kg";"Bouwjaren 1920 tot 1930";"aantal";"97"
"2009";"751-850 kg";"Bouwjaren 1930 tot 1940";"aantal";"212"
"2009";"751-850 kg";"Bouwjaren 1940 tot 1950";"aantal";"191"
"2009";"751-850 kg";"Bouwjaren 1950 tot 1960";"aantal";"631"
"2009";"751-850 kg";"Bouwjaren 1960 tot 1970";"aantal";"4377"
"2009";"751-850 kg";"Bouwjaren 1970 tot 1980";"aantal";"17105"
"2009";"751-850 kg";"Bouwjaren 1980 tot 1990";"aantal";"30999"
"2009";"751-850 kg";"Bouwjaren 1990 tot 2000";"aantal";"493197"
"2009";"751-850 kg";"Bouwjaren 2000 tot 2010";"aantal";"302623"
"2009";"751-850 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"851-950 kg";"Totaal alle bouwjaren";"aantal";"931068"
"2009";"851-950 kg";"Bouwjaren tot 1910";"aantal";"6"
"2009";"851-950 kg";"Bouwjaren 1910 tot 1920";"aantal";"8"
"2009";"851-950 kg";"Bouwjaren 1920 tot 1930";"aantal";"90"
"2009";"851-950 kg";"Bouwjaren 1930 tot 1940";"aantal";"135"
"2009";"851-950 kg";"Bouwjaren 1940 tot 1950";"aantal";"77"
"2009";"851-950 kg";"Bouwjaren 1950 tot 1960";"aantal";"1932"
"2009";"851-950 kg";"Bouwjaren 1960 tot 1970";"aantal";"3974"
"2009";"851-950 kg";"Bouwjaren 1970 tot 1980";"aantal";"12615"
"2009";"851-950 kg";"Bouwjaren 1980 tot 1990";"aantal";"34498"
"2009";"851-950 kg";"Bouwjaren 1990 tot 2000";"aantal";"403950"
"2009";"851-950 kg";"Bouwjaren 2000 tot 2010";"aantal";"473783"
"2009";"851-950 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"951-1050 kg";"Totaal alle bouwjaren";"aantal";"1084312"
"2009";"951-1050 kg";"Bouwjaren tot 1910";"aantal";"4"
"2009";"951-1050 kg";"Bouwjaren 1910 tot 1920";"aantal";"6"
"2009";"951-1050 kg";"Bouwjaren 1920 tot 1930";"aantal";"158"
"2009";"951-1050 kg";"Bouwjaren 1930 tot 1940";"aantal";"244"
"2009";"951-1050 kg";"Bouwjaren 1940 tot 1950";"aantal";"452"
"2009";"951-1050 kg";"Bouwjaren 1950 tot 1960";"aantal";"1122"
"2009";"951-1050 kg";"Bouwjaren 1960 tot 1970";"aantal";"5368"
"2009";"951-1050 kg";"Bouwjaren 1970 tot 1980";"aantal";"14708"
"2009";"951-1050 kg";"Bouwjaren 1980 tot 1990";"aantal";"22654"
"2009";"951-1050 kg";"Bouwjaren 1990 tot 2000";"aantal";"511223"
"2009";"951-1050 kg";"Bouwjaren 2000 tot 2010";"aantal";"528373"
"2009";"951-1050 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1051-1150 kg";"Totaal alle bouwjaren";"aantal";"929888"
"2009";"1051-1150 kg";"Bouwjaren tot 1910";"aantal";"4"
"2009";"1051-1150 kg";"Bouwjaren 1910 tot 1920";"aantal";"6"
"2009";"1051-1150 kg";"Bouwjaren 1920 tot 1930";"aantal";"277"
"2009";"1051-1150 kg";"Bouwjaren 1930 tot 1940";"aantal";"508"
"2009";"1051-1150 kg";"Bouwjaren 1940 tot 1950";"aantal";"586"
"2009";"1051-1150 kg";"Bouwjaren 1950 tot 1960";"aantal";"1489"
"2009";"1051-1150 kg";"Bouwjaren 1960 tot 1970";"aantal";"6378"
"2009";"1051-1150 kg";"Bouwjaren 1970 tot 1980";"aantal";"7208"
"2009";"1051-1150 kg";"Bouwjaren 1980 tot 1990";"aantal";"14954"
"2009";"1051-1150 kg";"Bouwjaren 1990 tot 2000";"aantal";"409963"
"2009";"1051-1150 kg";"Bouwjaren 2000 tot 2010";"aantal";"488515"
"2009";"1051-1150 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1151-1250 kg";"Totaal alle bouwjaren";"aantal";"966464"
"2009";"1151-1250 kg";"Bouwjaren tot 1910";"aantal";"4"
"2009";"1151-1250 kg";"Bouwjaren 1910 tot 1920";"aantal";"6"
"2009";"1151-1250 kg";"Bouwjaren 1920 tot 1930";"aantal";"165"
"2009";"1151-1250 kg";"Bouwjaren 1930 tot 1940";"aantal";"368"
"2009";"1151-1250 kg";"Bouwjaren 1940 tot 1950";"aantal";"89"
"2009";"1151-1250 kg";"Bouwjaren 1950 tot 1960";"aantal";"1811"
"2009";"1151-1250 kg";"Bouwjaren 1960 tot 1970";"aantal";"3782"
"2009";"1151-1250 kg";"Bouwjaren 1970 tot 1980";"aantal";"4588"
"2009";"1151-1250 kg";"Bouwjaren 1980 tot 1990";"aantal";"12687"
"2009";"1151-1250 kg";"Bouwjaren 1990 tot 2000";"aantal";"319517"
"2009";"1151-1250 kg";"Bouwjaren 2000 tot 2010";"aantal";"623447"
"2009";"1151-1250 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1251-1350 kg";"Totaal alle bouwjaren";"aantal";"944660"
"2009";"1251-1350 kg";"Bouwjaren tot 1910";"aantal";"1"
"2009";"1251-1350 kg";"Bouwjaren 1910 tot 1920";"aantal";"9"
"2009";"1251-1350 kg";"Bouwjaren 1920 tot 1930";"aantal";"78"
"2009";"1251-1350 kg";"Bouwjaren 1930 tot 1940";"aantal";"215"
"2009";"1251-1350 kg";"Bouwjaren 1940 tot 1950";"aantal";"60"
"2009";"1251-1350 kg";"Bouwjaren 1950 tot 1960";"aantal";"1517"
"2009";"1251-1350 kg";"Bouwjaren 1960 tot 1970";"aantal";"3744"
"2009";"1251-1350 kg";"Bouwjaren 1970 tot 1980";"aantal";"10095"
"2009";"1251-1350 kg";"Bouwjaren 1980 tot 1990";"aantal";"13784"
"2009";"1251-1350 kg";"Bouwjaren 1990 tot 2000";"aantal";"223529"
"2009";"1251-1350 kg";"Bouwjaren 2000 tot 2010";"aantal";"691628"
"2009";"1251-1350 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1351-1450 kg";"Totaal alle bouwjaren";"aantal";"562761"
"2009";"1351-1450 kg";"Bouwjaren tot 1910";"aantal";"1"
"2009";"1351-1450 kg";"Bouwjaren 1910 tot 1920";"aantal";"9"
"2009";"1351-1450 kg";"Bouwjaren 1920 tot 1930";"aantal";"38"
"2009";"1351-1450 kg";"Bouwjaren 1930 tot 1940";"aantal";"149"
"2009";"1351-1450 kg";"Bouwjaren 1940 tot 1950";"aantal";"94"
"2009";"1351-1450 kg";"Bouwjaren 1950 tot 1960";"aantal";"678"
"2009";"1351-1450 kg";"Bouwjaren 1960 tot 1970";"aantal";"3241"
"2009";"1351-1450 kg";"Bouwjaren 1970 tot 1980";"aantal";"9261"
"2009";"1351-1450 kg";"Bouwjaren 1980 tot 1990";"aantal";"9501"
"2009";"1351-1450 kg";"Bouwjaren 1990 tot 2000";"aantal";"90324"
"2009";"1351-1450 kg";"Bouwjaren 2000 tot 2010";"aantal";"449465"
"2009";"1351-1450 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1451-1550 kg";"Totaal alle bouwjaren";"aantal";"397028"
"2009";"1451-1550 kg";"Bouwjaren tot 1910";"aantal";"0"
"2009";"1451-1550 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2009";"1451-1550 kg";"Bouwjaren 1920 tot 1930";"aantal";"35"
"2009";"1451-1550 kg";"Bouwjaren 1930 tot 1940";"aantal";"96"
"2009";"1451-1550 kg";"Bouwjaren 1940 tot 1950";"aantal";"142"
"2009";"1451-1550 kg";"Bouwjaren 1950 tot 1960";"aantal";"394"
"2009";"1451-1550 kg";"Bouwjaren 1960 tot 1970";"aantal";"2328"
"2009";"1451-1550 kg";"Bouwjaren 1970 tot 1980";"aantal";"5685"
"2009";"1451-1550 kg";"Bouwjaren 1980 tot 1990";"aantal";"7113"
"2009";"1451-1550 kg";"Bouwjaren 1990 tot 2000";"aantal";"62526"
"2009";"1451-1550 kg";"Bouwjaren 2000 tot 2010";"aantal";"318707"
"2009";"1451-1550 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1551-1650 kg";"Totaal alle bouwjaren";"aantal";"192751"
"2009";"1551-1650 kg";"Bouwjaren tot 1910";"aantal";"0"
"2009";"1551-1650 kg";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2009";"1551-1650 kg";"Bouwjaren 1920 tot 1930";"aantal";"28"
"2009";"1551-1650 kg";"Bouwjaren 1930 tot 1940";"aantal";"75"
"2009";"1551-1650 kg";"Bouwjaren 1940 tot 1950";"aantal";"84"
"2009";"1551-1650 kg";"Bouwjaren 1950 tot 1960";"aantal";"336"
"2009";"1551-1650 kg";"Bouwjaren 1960 tot 1970";"aantal";"1439"
"2009";"1551-1650 kg";"Bouwjaren 1970 tot 1980";"aantal";"5644"
"2009";"1551-1650 kg";"Bouwjaren 1980 tot 1990";"aantal";"6150"
"2009";"1551-1650 kg";"Bouwjaren 1990 tot 2000";"aantal";"29784"
"2009";"1551-1650 kg";"Bouwjaren 2000 tot 2010";"aantal";"149208"
"2009";"1551-1650 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1651-1750 kg";"Totaal alle bouwjaren";"aantal";"104208"
"2009";"1651-1750 kg";"Bouwjaren tot 1910";"aantal";"0"
"2009";"1651-1750 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2009";"1651-1750 kg";"Bouwjaren 1920 tot 1930";"aantal";"16"
"2009";"1651-1750 kg";"Bouwjaren 1930 tot 1940";"aantal";"69"
"2009";"1651-1750 kg";"Bouwjaren 1940 tot 1950";"aantal";"57"
"2009";"1651-1750 kg";"Bouwjaren 1950 tot 1960";"aantal";"306"
"2009";"1651-1750 kg";"Bouwjaren 1960 tot 1970";"aantal";"782"
"2009";"1651-1750 kg";"Bouwjaren 1970 tot 1980";"aantal";"4855"
"2009";"1651-1750 kg";"Bouwjaren 1980 tot 1990";"aantal";"4390"
"2009";"1651-1750 kg";"Bouwjaren 1990 tot 2000";"aantal";"22219"
"2009";"1651-1750 kg";"Bouwjaren 2000 tot 2010";"aantal";"71512"
"2009";"1651-1750 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1751-1850 kg";"Totaal alle bouwjaren";"aantal";"70299"
"2009";"1751-1850 kg";"Bouwjaren tot 1910";"aantal";"0"
"2009";"1751-1850 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2009";"1751-1850 kg";"Bouwjaren 1920 tot 1930";"aantal";"19"
"2009";"1751-1850 kg";"Bouwjaren 1930 tot 1940";"aantal";"44"
"2009";"1751-1850 kg";"Bouwjaren 1940 tot 1950";"aantal";"59"
"2009";"1751-1850 kg";"Bouwjaren 1950 tot 1960";"aantal";"324"
"2009";"1751-1850 kg";"Bouwjaren 1960 tot 1970";"aantal";"526"
"2009";"1751-1850 kg";"Bouwjaren 1970 tot 1980";"aantal";"2686"
"2009";"1751-1850 kg";"Bouwjaren 1980 tot 1990";"aantal";"2013"
"2009";"1751-1850 kg";"Bouwjaren 1990 tot 2000";"aantal";"10627"
"2009";"1751-1850 kg";"Bouwjaren 2000 tot 2010";"aantal";"53999"
"2009";"1751-1850 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1851-1950 kg";"Totaal alle bouwjaren";"aantal";"33617"
"2009";"1851-1950 kg";"Bouwjaren tot 1910";"aantal";"0"
"2009";"1851-1950 kg";"Bouwjaren 1910 tot 1920";"aantal";"4"
"2009";"1851-1950 kg";"Bouwjaren 1920 tot 1930";"aantal";"16"
"2009";"1851-1950 kg";"Bouwjaren 1930 tot 1940";"aantal";"35"
"2009";"1851-1950 kg";"Bouwjaren 1940 tot 1950";"aantal";"53"
"2009";"1851-1950 kg";"Bouwjaren 1950 tot 1960";"aantal";"322"
"2009";"1851-1950 kg";"Bouwjaren 1960 tot 1970";"aantal";"493"
"2009";"1851-1950 kg";"Bouwjaren 1970 tot 1980";"aantal";"1719"
"2009";"1851-1950 kg";"Bouwjaren 1980 tot 1990";"aantal";"1804"
"2009";"1851-1950 kg";"Bouwjaren 1990 tot 2000";"aantal";"5486"
"2009";"1851-1950 kg";"Bouwjaren 2000 tot 2010";"aantal";"23685"
"2009";"1851-1950 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"1951-2050 kg";"Totaal alle bouwjaren";"aantal";"35813"
"2009";"1951-2050 kg";"Bouwjaren tot 1910";"aantal";"0"
"2009";"1951-2050 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2009";"1951-2050 kg";"Bouwjaren 1920 tot 1930";"aantal";"13"
"2009";"1951-2050 kg";"Bouwjaren 1930 tot 1940";"aantal";"31"
"2009";"1951-2050 kg";"Bouwjaren 1940 tot 1950";"aantal";"51"
"2009";"1951-2050 kg";"Bouwjaren 1950 tot 1960";"aantal";"292"
"2009";"1951-2050 kg";"Bouwjaren 1960 tot 1970";"aantal";"507"
"2009";"1951-2050 kg";"Bouwjaren 1970 tot 1980";"aantal";"1548"
"2009";"1951-2050 kg";"Bouwjaren 1980 tot 1990";"aantal";"1246"
"2009";"1951-2050 kg";"Bouwjaren 1990 tot 2000";"aantal";"5107"
"2009";"1951-2050 kg";"Bouwjaren 2000 tot 2010";"aantal";"27016"
"2009";"1951-2050 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"2051-2150 kg";"Totaal alle bouwjaren";"aantal";"25557"
"2009";"2051-2150 kg";"Bouwjaren tot 1910";"aantal";"0"
"2009";"2051-2150 kg";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2009";"2051-2150 kg";"Bouwjaren 1920 tot 1930";"aantal";"17"
"2009";"2051-2150 kg";"Bouwjaren 1930 tot 1940";"aantal";"18"
"2009";"2051-2150 kg";"Bouwjaren 1940 tot 1950";"aantal";"31"
"2009";"2051-2150 kg";"Bouwjaren 1950 tot 1960";"aantal";"172"
"2009";"2051-2150 kg";"Bouwjaren 1960 tot 1970";"aantal";"570"
"2009";"2051-2150 kg";"Bouwjaren 1970 tot 1980";"aantal";"1389"
"2009";"2051-2150 kg";"Bouwjaren 1980 tot 1990";"aantal";"1013"
"2009";"2051-2150 kg";"Bouwjaren 1990 tot 2000";"aantal";"2093"
"2009";"2051-2150 kg";"Bouwjaren 2000 tot 2010";"aantal";"20253"
"2009";"2051-2150 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"2151-2250 kg";"Totaal alle bouwjaren";"aantal";"12353"
"2009";"2151-2250 kg";"Bouwjaren tot 1910";"aantal";"1"
"2009";"2151-2250 kg";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2009";"2151-2250 kg";"Bouwjaren 1920 tot 1930";"aantal";"14"
"2009";"2151-2250 kg";"Bouwjaren 1930 tot 1940";"aantal";"13"
"2009";"2151-2250 kg";"Bouwjaren 1940 tot 1950";"aantal";"48"
"2009";"2151-2250 kg";"Bouwjaren 1950 tot 1960";"aantal";"173"
"2009";"2151-2250 kg";"Bouwjaren 1960 tot 1970";"aantal";"513"
"2009";"2151-2250 kg";"Bouwjaren 1970 tot 1980";"aantal";"1132"
"2009";"2151-2250 kg";"Bouwjaren 1980 tot 1990";"aantal";"1093"
"2009";"2151-2250 kg";"Bouwjaren 1990 tot 2000";"aantal";"1631"
"2009";"2151-2250 kg";"Bouwjaren 2000 tot 2010";"aantal";"7735"
"2009";"2151-2250 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"2251-2350 kg";"Totaal alle bouwjaren";"aantal";"9115"
"2009";"2251-2350 kg";"Bouwjaren tot 1910";"aantal";"1"
"2009";"2251-2350 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2009";"2251-2350 kg";"Bouwjaren 1920 tot 1930";"aantal";"8"
"2009";"2251-2350 kg";"Bouwjaren 1930 tot 1940";"aantal";"6"
"2009";"2251-2350 kg";"Bouwjaren 1940 tot 1950";"aantal";"77"
"2009";"2251-2350 kg";"Bouwjaren 1950 tot 1960";"aantal";"196"
"2009";"2251-2350 kg";"Bouwjaren 1960 tot 1970";"aantal";"331"
"2009";"2251-2350 kg";"Bouwjaren 1970 tot 1980";"aantal";"1056"
"2009";"2251-2350 kg";"Bouwjaren 1980 tot 1990";"aantal";"841"
"2009";"2251-2350 kg";"Bouwjaren 1990 tot 2000";"aantal";"1163"
"2009";"2251-2350 kg";"Bouwjaren 2000 tot 2010";"aantal";"5434"
"2009";"2251-2350 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"2351-2450 kg";"Totaal alle bouwjaren";"aantal";"8957"
"2009";"2351-2450 kg";"Bouwjaren tot 1910";"aantal";"0"
"2009";"2351-2450 kg";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2009";"2351-2450 kg";"Bouwjaren 1920 tot 1930";"aantal";"3"
"2009";"2351-2450 kg";"Bouwjaren 1930 tot 1940";"aantal";"15"
"2009";"2351-2450 kg";"Bouwjaren 1940 tot 1950";"aantal";"55"
"2009";"2351-2450 kg";"Bouwjaren 1950 tot 1960";"aantal";"74"
"2009";"2351-2450 kg";"Bouwjaren 1960 tot 1970";"aantal";"148"
"2009";"2351-2450 kg";"Bouwjaren 1970 tot 1980";"aantal";"702"
"2009";"2351-2450 kg";"Bouwjaren 1980 tot 1990";"aantal";"509"
"2009";"2351-2450 kg";"Bouwjaren 1990 tot 2000";"aantal";"840"
"2009";"2351-2450 kg";"Bouwjaren 2000 tot 2010";"aantal";"6611"
"2009";"2351-2450 kg";"Bouwjaren vanaf 2010";"aantal";""
"2009";"2451 kg en meer";"Totaal alle bouwjaren";"aantal";"23966"
"2009";"2451 kg en meer";"Bouwjaren tot 1910";"aantal";"1"
"2009";"2451 kg en meer";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2009";"2451 kg en meer";"Bouwjaren 1920 tot 1930";"aantal";"11"
"2009";"2451 kg en meer";"Bouwjaren 1930 tot 1940";"aantal";"26"
"2009";"2451 kg en meer";"Bouwjaren 1940 tot 1950";"aantal";"109"
"2009";"2451 kg en meer";"Bouwjaren 1950 tot 1960";"aantal";"290"
"2009";"2451 kg en meer";"Bouwjaren 1960 tot 1970";"aantal";"266"
"2009";"2451 kg en meer";"Bouwjaren 1970 tot 1980";"aantal";"1655"
"2009";"2451 kg en meer";"Bouwjaren 1980 tot 1990";"aantal";"1145"
"2009";"2451 kg en meer";"Bouwjaren 1990 tot 2000";"aantal";"1493"
"2009";"2451 kg en meer";"Bouwjaren 2000 tot 2010";"aantal";"18967"
"2009";"2451 kg en meer";"Bouwjaren vanaf 2010";"aantal";""
"2010";"||Totaal";"Totaal alle bouwjaren";"aantal";"7622353"
"2010";"||Totaal";"Bouwjaren tot 1910";"aantal";"52"
"2010";"||Totaal";"Bouwjaren 1910 tot 1920";"aantal";"146"
"2010";"||Totaal";"Bouwjaren 1920 tot 1930";"aantal";"1301"
"2010";"||Totaal";"Bouwjaren 1930 tot 1940";"aantal";"2782"
"2010";"||Totaal";"Bouwjaren 1940 tot 1950";"aantal";"2542"
"2010";"||Totaal";"Bouwjaren 1950 tot 1960";"aantal";"14314"
"2010";"||Totaal";"Bouwjaren 1960 tot 1970";"aantal";"46744"
"2010";"||Totaal";"Bouwjaren 1970 tot 1980";"aantal";"116625"
"2010";"||Totaal";"Bouwjaren 1980 tot 1990";"aantal";"192664"
"2010";"||Totaal";"Bouwjaren 1990 tot 2000";"aantal";"2493798"
"2010";"||Totaal";"Bouwjaren 2000 tot 2010";"aantal";"4751385"
"2010";"||Totaal";"Bouwjaren vanaf 2010";"aantal";""
"2010";"Benzine";"Totaal alle bouwjaren";"aantal";"6070432"
"2010";"Benzine";"Bouwjaren tot 1910";"aantal";"50"
"2010";"Benzine";"Bouwjaren 1910 tot 1920";"aantal";"145"
"2010";"Benzine";"Bouwjaren 1920 tot 1930";"aantal";"1299"
"2010";"Benzine";"Bouwjaren 1930 tot 1940";"aantal";"2773"
"2010";"Benzine";"Bouwjaren 1940 tot 1950";"aantal";"2423"
"2010";"Benzine";"Bouwjaren 1950 tot 1960";"aantal";"13453"
"2010";"Benzine";"Bouwjaren 1960 tot 1970";"aantal";"38064"
"2010";"Benzine";"Bouwjaren 1970 tot 1980";"aantal";"88138"
"2010";"Benzine";"Bouwjaren 1980 tot 1990";"aantal";"160003"
"2010";"Benzine";"Bouwjaren 1990 tot 2000";"aantal";"2218021"
"2010";"Benzine";"Bouwjaren 2000 tot 2010";"aantal";"3546063"
"2010";"Benzine";"Bouwjaren vanaf 2010";"aantal";""
"2010";"Diesel";"Totaal alle bouwjaren";"aantal";"1289544"
"2010";"Diesel";"Bouwjaren tot 1910";"aantal";"0"
"2010";"Diesel";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2010";"Diesel";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2010";"Diesel";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2010";"Diesel";"Bouwjaren 1940 tot 1950";"aantal";"11"
"2010";"Diesel";"Bouwjaren 1950 tot 1960";"aantal";"241"
"2010";"Diesel";"Bouwjaren 1960 tot 1970";"aantal";"751"
"2010";"Diesel";"Bouwjaren 1970 tot 1980";"aantal";"6918"
"2010";"Diesel";"Bouwjaren 1980 tot 1990";"aantal";"21932"
"2010";"Diesel";"Bouwjaren 1990 tot 2000";"aantal";"209679"
"2010";"Diesel";"Bouwjaren 2000 tot 2010";"aantal";"1050011"
"2010";"Diesel";"Bouwjaren vanaf 2010";"aantal";""
"2010";"LPG";"Totaal alle bouwjaren";"aantal";"222137"
"2010";"LPG";"Bouwjaren tot 1910";"aantal";"1"
"2010";"LPG";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2010";"LPG";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2010";"LPG";"Bouwjaren 1930 tot 1940";"aantal";"9"
"2010";"LPG";"Bouwjaren 1940 tot 1950";"aantal";"108"
"2010";"LPG";"Bouwjaren 1950 tot 1960";"aantal";"620"
"2010";"LPG";"Bouwjaren 1960 tot 1970";"aantal";"7929"
"2010";"LPG";"Bouwjaren 1970 tot 1980";"aantal";"21567"
"2010";"LPG";"Bouwjaren 1980 tot 1990";"aantal";"10724"
"2010";"LPG";"Bouwjaren 1990 tot 2000";"aantal";"66071"
"2010";"LPG";"Bouwjaren 2000 tot 2010";"aantal";"115108"
"2010";"LPG";"Bouwjaren vanaf 2010";"aantal";""
"2010";"Elektriciteit";"Totaal alle bouwjaren";"aantal";"39585"
"2010";"Elektriciteit";"Bouwjaren tot 1910";"aantal";"1"
"2010";"Elektriciteit";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2010";"Elektriciteit";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2010";"Elektriciteit";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2010";"Elektriciteit";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2010";"Elektriciteit";"Bouwjaren 1950 tot 1960";"aantal";"0"
"2010";"Elektriciteit";"Bouwjaren 1960 tot 1970";"aantal";"0"
"2010";"Elektriciteit";"Bouwjaren 1970 tot 1980";"aantal";"2"
"2010";"Elektriciteit";"Bouwjaren 1980 tot 1990";"aantal";"3"
"2010";"Elektriciteit";"Bouwjaren 1990 tot 2000";"aantal";"16"
"2010";"Elektriciteit";"Bouwjaren 2000 tot 2010";"aantal";"39562"
"2010";"Elektriciteit";"Bouwjaren vanaf 2010";"aantal";""
"2010";"CNG";"Totaal alle bouwjaren";"aantal";"542"
"2010";"CNG";"Bouwjaren tot 1910";"aantal";"0"
"2010";"CNG";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2010";"CNG";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2010";"CNG";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2010";"CNG";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2010";"CNG";"Bouwjaren 1950 tot 1960";"aantal";"0"
"2010";"CNG";"Bouwjaren 1960 tot 1970";"aantal";"0"
"2010";"CNG";"Bouwjaren 1970 tot 1980";"aantal";"0"
"2010";"CNG";"Bouwjaren 1980 tot 1990";"aantal";"2"
"2010";"CNG";"Bouwjaren 1990 tot 2000";"aantal";"11"
"2010";"CNG";"Bouwjaren 2000 tot 2010";"aantal";"529"
"2010";"CNG";"Bouwjaren vanaf 2010";"aantal";""
"2010";"Overig/Onbekend";"Totaal alle bouwjaren";"aantal";"113"
"2010";"Overig/Onbekend";"Bouwjaren tot 1910";"aantal";"0"
"2010";"Overig/Onbekend";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2010";"Overig/Onbekend";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2010";"Overig/Onbekend";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2010";"Overig/Onbekend";"Bouwjaren 1940 tot 1950";"aantal";"0"
